net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,KORPERSHOEK,2636BM,2636BM,SCHIPLUIDEN,19,100.0,94.74,100,79,3x25,5533,26.32,0.0
westland-infra,871687800090000015,KORPERSHOEK,2636BN,2636BN,SCHIPLUIDEN,21,100.0,100.0,100,90,3x25,2072,9.52,0.0
westland-infra,871687800090000015,BURG VAN GENTSINGEL,2636BP,2636BZ,SCHIPLUIDEN,60,95.0,100.0,100,88,3x25,4704,76.67,6.67
westland-infra,871687800090000015,DR. F.H. REIJNDERSLAAN,2636CA,2636CA,SCHIPLUIDEN,29,100.0,100.0,100,52,1x35,4451,72.41,0.0
westland-infra,871687800090000015,DORPSSTRAAT,2636CB,2636CJ,SCHIPLUIDEN,40,95.0,100.0,100,80,3x25,8973,80.0,5.0
westland-infra,871687800090000015,BRUGSTRAAT,2636CK,2636CK,SCHIPLUIDEN,23,95.65,100.0,100,96,3x25,4325,86.96,0.0
westland-infra,871687800090000015,BAKKERSSTRAAT,2636CL,2636CS,SCHIPLUIDEN,42,95.24,100.0,100,79,3x25,6258,69.05,4.76
westland-infra,871687800090000015,TRAMKADE,2636CT,2636CT,SCHIPLUIDEN,10,100.0,100.0,100,80,3x25,5980,70.0,10.0
westland-infra,871687800090000015,KAAG,2636CV,2636CW,SCHIPLUIDEN,34,100.0,100.0,100,94,3x25,4251,100.0,0.0
westland-infra,871687800090000015,WESTLANDER,2636CX,2636CX,SCHIPLUIDEN,32,100.0,100.0,100,84,3x25,3243,100.0,3.13
westland-infra,871687800090000015,WESTLANDER,2636CZ,2636CZ,SCHIPLUIDEN,29,96.55,100.0,100,93,3x25,3693,100.0,0.0
westland-infra,871687800090000015,TJALK,2636DA,2636DA,SCHIPLUIDEN,25,88.0,100.0,100,96,3x25,4343,100.0,4.0
westland-infra,871687800090000015,TJALK,2636DB,2636DB,SCHIPLUIDEN,26,88.46,100.0,100,92,3x25,4718,100.0,0.0
westland-infra,871687800090000015,TJALK,2636DC,2636DC,SCHIPLUIDEN,27,100.0,100.0,100,89,3x25,4082,100.0,0.0
westland-infra,871687800090000015,BARK,2636DD,2636DD,SCHIPLUIDEN,18,100.0,100.0,100,100,3x25,4063,100.0,0.0
westland-infra,871687800090000015,BOEIER,2636DE,2636DE,SCHIPLUIDEN,18,100.0,100.0,100,100,3x25,3863,100.0,0.0
westland-infra,871687800090000015,SCHOUW,2636DG,2636DG,SCHIPLUIDEN,17,100.0,100.0,100,94,3x25,4277,100.0,0.0
westland-infra,871687800090000015,SCHOUW,2636DH,2636DH,SCHIPLUIDEN,31,100.0,100.0,100,97,3x25,4470,100.0,3.23
westland-infra,871687800090000015,SCHOUW,2636DJ,2636DJ,SCHIPLUIDEN,28,100.0,100.0,100,100,3x25,4173,100.0,0.0
westland-infra,871687800090000015,SCHIPPERSHOF,2636DL,2636DL,SCHIPLUIDEN,33,100.0,100.0,100,91,3x25,2683,96.97,0.0
westland-infra,871687800090000015,KLAAS ENGELBRECHTSWEG,2636DM,2636DW,SCHIPLUIDEN,18,100.0,100.0,100,83,3x25,5688,94.44,0.0
westland-infra,871687800090000015,AAK,2636DX,2636DZ,SCHIPLUIDEN,39,94.87,100.0,100,97,3x25,4223,100.0,0.0
westland-infra,871687800090000015,WILLEMSOORDSEWEG,2636EA,2636EA,SCHIPLUIDEN,20,95.0,95.0,100,55,3x25,17164,100.0,0.0
westland-infra,871687800090000015,BREEWEG,2636EB,2636EC,SCHIPLUIDEN,37,91.89,100.0,100,81,3x25,9173,70.27,2.7
westland-infra,871687800090000015,OOSTVEENSEWEG,2636ED,2636ED,SCHIPLUIDEN,10,100.0,100.0,100,100,3x25,4596,80.0,0.0
westland-infra,871687800090000015,ZOUTEVEENSEWEG,2636EG,2636EG,SCHIPLUIDEN,44,97.73,100.0,100,70,3x25,6908,72.73,0.0
westland-infra,871687800090000015,ZOUTEVEENSEWEG,2636EH,2636EH,SCHIPLUIDEN,29,100.0,100.0,100,72,3x25,6945,72.41,0.0
westland-infra,871687800090000015,HOLIERHOEK,2636EJ,2636EJ,SCHIPLUIDEN,14,100.0,100.0,100,100,3x25,4370,85.71,7.14
westland-infra,871687800090000015,HOLIERHOEK,2636EK,2636EK,SCHIPLUIDEN,14,100.0,100.0,100,100,3x25,3315,100.0,0.0
westland-infra,871687800090000015,KIEVITHOF,2636EL,2636EM,SCHIPLUIDEN,17,88.24,100.0,100,94,3x25,4165,94.12,5.88
westland-infra,871687800090000015,FUUTLAAN,2636EN,2636ER,SCHIPLUIDEN,26,100.0,100.0,100,100,3x25,3153,96.15,0.0
westland-infra,871687800090000015,LEEUWERIKPLANTSOEN,2636ES,2636EW,SCHIPLUIDEN,36,94.44,100.0,100,100,3x25,3044,94.44,0.0
westland-infra,871687800090000015,GRUTTOHOF,2636EX,2636GC,SCHIPLUIDEN,44,100.0,100.0,100,89,3x25,3954,79.55,0.0
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GD,2636GD,SCHIPLUIDEN,14,100.0,100.0,100,79,3x25,3084,28.57,0.0
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GE,2636GE,SCHIPLUIDEN,22,95.45,100.0,100,82,3x25,6485,68.18,0.0
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GG,2636GG,SCHIPLUIDEN,11,100.0,100.0,100,73,3x25,3589,36.36,0.0
westland-infra,871687800090000015,KERKSTRAAT,2636GH,2636GK,SCHIPLUIDEN,23,95.65,100.0,100,70,3x25,7166,39.13,4.35
westland-infra,871687800090000015,KEENENBURGWEG,2636GL,2636GL,SCHIPLUIDEN,11,90.91,100.0,100,82,3x25,3911,100.0,54.55
westland-infra,871687800090000015,KEENENBURGWEG,2636GM,2636GM,SCHIPLUIDEN,10,100.0,100.0,100,80,3x25,8948,50.0,0.0
westland-infra,871687800090000015,KEENENBURGWEG,2636GN,2636GP,SCHIPLUIDEN,25,84.0,100.0,100,88,3x25,3662,92.0,8.0
westland-infra,871687800090000015,OTTO VAN EGMONDLAAN,2636GR,2636HD,SCHIPLUIDEN,39,92.31,100.0,100,51,3x25,7729,82.05,0.0
westland-infra,871687800090000015,TIENDWEG,2636HH,2636HJ,SCHIPLUIDEN,16,100.0,100.0,100,81,3x25,6944,100.0,0.0
westland-infra,871687800090000015,WILLEM VAN STEENBERCHSTR,2636HK,2636HK,SCHIPLUIDEN,13,100.0,100.0,100,100,3x25,2653,100.0,0.0
westland-infra,871687800090000015,AGNES CROESINKLAAN,2636HL,2636HL,SCHIPLUIDEN,16,75.0,100.0,100,94,3x25,5918,100.0,56.25
westland-infra,871687800090000015,AGNES CROESINKLAAN,2636HM,2636HM,SCHIPLUIDEN,20,95.0,100.0,100,55,3x25,5035,100.0,0.0
westland-infra,871687800090000015,OTTO VAN ZEVENDERSTRAAT,2636HN,2636HN,SCHIPLUIDEN,17,100.0,100.0,100,100,3x25,2657,94.12,23.53
westland-infra,871687800090000015,BESTEN VAN BRIENENSTRAAT,2636HP,2636HP,SCHIPLUIDEN,12,83.33,100.0,100,92,3x25,4474,100.0,83.33
westland-infra,871687800090000015,PAULUS BEELAERTSLAAN,2636HR,2636HR,SCHIPLUIDEN,10,90.0,100.0,100,100,3x25,4025,100.0,50.0
westland-infra,871687800090000015,BEATRIX VAN SCHAGENLAAN,2636HS,2636HS,SCHIPLUIDEN,17,100.0,100.0,100,100,3x25,5724,100.0,41.18
westland-infra,871687800090000015,WILGENLAAN,2636HT,2636HT,SCHIPLUIDEN,17,88.24,100.0,100,88,3x25,4978,100.0,17.65
westland-infra,871687800090000015,KASTEELLAAN,2636HV,2636HV,SCHIPLUIDEN,46,93.48,100.0,100,91,3x25,3120,100.0,2.17
westland-infra,871687800090000015,KASTEELLAAN,2636HW,2636HW,SCHIPLUIDEN,11,100.0,100.0,100,73,3x25,7396,100.0,0.0
westland-infra,871687800090000015,ANNA VAN RAESFELTSTRAAT,2636HX,2636HX,SCHIPLUIDEN,31,100.0,100.0,100,90,3x25,5515,100.0,6.45
westland-infra,871687800090000015,ABTSRECHTSEWEG,2636HZ,2636JA,SCHIPLUIDEN,25,96.0,100.0,100,60,3x25,6028,100.0,0.0
westland-infra,871687800090000015,WINDRECHT,2636JB,2636JB,SCHIPLUIDEN,26,88.46,100.0,100,100,1x35,3426,100.0,0.0
westland-infra,871687800090000015,WINDRECHT,2636JC,2636JC,SCHIPLUIDEN,23,95.65,100.0,100,96,1x35,3948,100.0,4.35
westland-infra,871687800090000015,BOVENKRUIER,2636JD,2636JD,SCHIPLUIDEN,14,92.86,100.0,100,100,1x35,3300,100.0,0.0
westland-infra,871687800090000015,MOLENGANG,2636JE,2636JE,SCHIPLUIDEN,12,100.0,100.0,100,92,1x35,4706,100.0,0.0
westland-infra,871687800090000015,KORENMAAT,2636JG,2636JG,SCHIPLUIDEN,13,84.62,100.0,100,100,1x35,3201,100.0,0.0
westland-infra,871687800090000015,LOTSWEG,2636JH,2636JJ,SCHIPLUIDEN,23,100.0,100.0,100,74,1x35,6197,100.0,78.26
westland-infra,871687800090000015,ROZEMOND,2636JK,2636JK,SCHIPLUIDEN,10,90.0,100.0,100,90,1x35,3833,100.0,90.0
westland-infra,871687800090000015,C V ABBENBROEKSTR,2671AA,2671AA,NAALDWIJK,14,100.0,100.0,100,64,1x35,2429,35.71,0.0
westland-infra,871687800090000015,BEATRIX VAN LIESVELDSTR,2671AB,2671AB,NAALDWIJK,14,100.0,100.0,100,57,1x35,2422,42.86,0.0
westland-infra,871687800090000015,BEATRIX VAN LIESVELDSTR,2671AC,2671AC,NAALDWIJK,14,100.0,100.0,100,71,1x35,2852,57.14,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AD,2671AD,NAALDWIJK,12,100.0,100.0,100,58,3x25,2820,91.67,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AE,2671AE,NAALDWIJK,11,100.0,100.0,100,100,3x25,3151,27.27,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AG,2671AG,NAALDWIJK,15,100.0,100.0,100,93,3x25,2707,20.0,6.67
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AH,2671AH,NAALDWIJK,17,100.0,100.0,100,82,3x25,5406,70.59,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AJ,2671AJ,NAALDWIJK,17,100.0,100.0,100,100,3x25,3863,70.59,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AK,2671AK,NAALDWIJK,20,100.0,100.0,100,65,3x25,1752,40.0,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AL,2671AL,NAALDWIJK,12,100.0,100.0,100,92,3x25,1545,16.67,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AM,2671AM,NAALDWIJK,17,100.0,100.0,100,82,3x25,2275,41.18,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AN,2671AN,NAALDWIJK,16,100.0,100.0,100,94,3x25,4037,75.0,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AP,2671AP,NAALDWIJK,17,100.0,100.0,100,82,3x25,3947,76.47,0.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671AR,2671AS,NAALDWIJK,24,83.33,100.0,100,100,3x25,4466,79.17,8.33
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AT,2671AT,NAALDWIJK,14,100.0,100.0,100,64,3x25,2892,35.71,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AV,2671AV,NAALDWIJK,14,100.0,100.0,100,86,3x25,2256,28.57,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AW,2671AW,NAALDWIJK,14,100.0,100.0,100,71,3x25,2403,57.14,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AX,2671AX,NAALDWIJK,15,100.0,100.0,100,73,1x35,2600,46.67,0.0
westland-infra,871687800090000015,HERPERT VAN FOREESTSTR,2671AZ,2671BA,NAALDWIJK,18,83.33,100.0,100,78,3x25,3445,77.78,5.56
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BB,2671BB,NAALDWIJK,14,92.86,100.0,100,86,3x25,3204,57.14,0.0
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BC,2671BC,NAALDWIJK,15,100.0,100.0,100,100,3x25,3335,66.67,0.0
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BD,2671BD,NAALDWIJK,10,100.0,100.0,100,70,3x25,5974,80.0,0.0
westland-infra,871687800090000015,CATHARINA V HEENVLIETSTR,2671BE,2671BH,NAALDWIJK,25,100.0,100.0,100,72,3x25,3137,56.0,0.0
westland-infra,871687800090000015,SIMON VAN ARKELSTRAAT,2671BJ,2671BL,NAALDWIJK,35,100.0,100.0,100,80,1x35,3234,97.14,2.86
westland-infra,871687800090000015,ERMGAART VAN DER LEKSTR,2671BM,2671BM,NAALDWIJK,11,100.0,100.0,100,100,3x25,5233,81.82,0.0
westland-infra,871687800090000015,AGNES VAN WENDELNESSESTR,2671BN,2671BN,NAALDWIJK,11,100.0,100.0,100,82,3x25,2440,9.09,9.09
westland-infra,871687800090000015,ELISABETH VAN EGMONTSTR,2671BP,2671BP,NAALDWIJK,10,100.0,100.0,100,100,3x25,2591,70.0,0.0
westland-infra,871687800090000015,VAN DER DOORTOGESTRAAT,2671BR,2671BR,NAALDWIJK,19,89.47,100.0,100,63,3x25,3153,89.47,10.53
westland-infra,871687800090000015,VAN DER DOORTOGESTRAAT,2671BS,2671BV,NAALDWIJK,44,95.45,100.0,100,77,3x25,10779,86.36,0.0
westland-infra,871687800090000015,GILDESTRAAT,2671BW,2671BW,NAALDWIJK,15,100.0,100.0,100,60,3x25,27017,100.0,0.0
westland-infra,871687800090000015,AMPERESTRAAT,2671BX,2671CA,NAALDWIJK,20,95.0,100.0,100,80,3x25,7563,60.0,0.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671CB,2671CC,NAALDWIJK,20,95.0,100.0,100,100,3x25,3431,90.0,5.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CD,2671CD,NAALDWIJK,13,100.0,100.0,100,85,3x25,2115,92.31,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CE,2671CE,NAALDWIJK,27,100.0,100.0,100,93,3x25,2183,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CG,2671CG,NAALDWIJK,16,100.0,100.0,100,94,3x25,1629,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CH,2671CH,NAALDWIJK,11,100.0,100.0,100,91,3x25,3188,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CJ,2671CJ,NAALDWIJK,13,100.0,100.0,100,92,3x25,1446,100.0,0.0
westland-infra,871687800090000015,GROTE WOERDLAAN,2671CK,2671CL,NAALDWIJK,83,100.0,100.0,100,54,1x35,8731,85.54,0.0
westland-infra,871687800090000015,GROTE WOERDLAAN,2671CM,2671CN,NAALDWIJK,25,100.0,100.0,100,52,3x25,16043,84.0,0.0
westland-infra,871687800090000015,VERBURCHLAAN,2671CP,2671CP,NAALDWIJK,18,100.0,100.0,100,94,3x25,3586,72.22,0.0
westland-infra,871687800090000015,VERSPYCKLAAN,2671CR,2671CR,NAALDWIJK,22,90.91,100.0,100,77,3x25,4264,95.45,4.55
westland-infra,871687800090000015,VERSPYCKLAAN,2671CS,2671CS,NAALDWIJK,58,98.28,100.0,100,90,3x25,5044,82.76,0.0
westland-infra,871687800090000015,INDUSTRIESTRAAT,2671CT,2671CT,NAALDWIJK,44,97.73,95.45,100,55,3x25,21755,100.0,2.27
westland-infra,871687800090000015,SLACHTHUISSTRAAT,2671CV,2671CW,NAALDWIJK,20,95.0,100.0,100,60,3x25,13495,85.0,0.0
westland-infra,871687800090000015,DIJKWEG,2671CX,2671CX,NAALDWIJK,18,94.44,100.0,100,89,3x25,5159,66.67,5.56
westland-infra,871687800090000015,DIJKWEG,2671CZ,2671CZ,NAALDWIJK,18,94.44,100.0,100,100,3x25,5893,83.33,0.0
westland-infra,871687800090000015,BOSLAAN,2671DA,2671DB,NAALDWIJK,57,96.49,100.0,100,84,3x25,9839,94.74,0.0
westland-infra,871687800090000015,BURGEMEESTER ELSENWEG,2671DC,2671DC,NAALDWIJK,14,100.0,100.0,100,64,3x25,6919,85.71,14.29
westland-infra,871687800090000015,OUDE WOERDLAAN,2671DD,2671DG,NAALDWIJK,26,84.62,100.0,100,73,3x25,13791,84.62,3.85
westland-infra,871687800090000015,HOGE WOERD,2671DH,2671DH,NAALDWIJK,14,100.0,100.0,100,79,3x25,10204,92.86,0.0
westland-infra,871687800090000015,NIJVERHEIDSTRAAT,2671DJ,2671DK,NAALDWIJK,24,100.0,100.0,100,88,3x25,6511,87.5,0.0
westland-infra,871687800090000015,MIDDEN WOERD,2671DL,2671DL,NAALDWIJK,30,100.0,100.0,100,97,3x25,9782,86.67,3.33
westland-infra,871687800090000015,HONDSDRAF,2671DM,2671DM,NAALDWIJK,20,90.0,100.0,100,95,3x25,6830,85.0,0.0
westland-infra,871687800090000015,KONINGSVELD,2671DN,2671DR,NAALDWIJK,23,95.65,100.0,100,57,3x25,12520,95.65,8.7
westland-infra,871687800090000015,LANGE BROEKWEG,2671DS,2671DV,NAALDWIJK,23,100.0,100.0,100,65,3x25,11694,86.96,4.35
westland-infra,871687800090000015,LANGE BROEKWEG,2671DW,2671DW,NAALDWIJK,26,80.77,100.0,100,54,3x25,19517,100.0,7.69
westland-infra,871687800090000015,HOGE NOORDWEG,2671DX,2671DX,NAALDWIJK,20,95.0,100.0,100,85,3x25,8127,85.0,0.0
westland-infra,871687800090000015,HOGE NOORDWEG,2671DZ,2671DZ,NAALDWIJK,18,100.0,100.0,100,72,3x25,11355,100.0,5.56
westland-infra,871687800090000015,GEESTWEG,2671EA,2671EA,NAALDWIJK,19,94.74,100.0,100,79,3x25,12811,84.21,10.53
westland-infra,871687800090000015,GEESTWEG,2671EB,2671EB,NAALDWIJK,17,100.0,100.0,100,59,3x25,7581,76.47,5.88
westland-infra,871687800090000015,GEESTWEG,2671EC,2671EC,NAALDWIJK,11,100.0,100.0,100,91,3x25,3961,72.73,0.0
westland-infra,871687800090000015,GEESTWEG,2671ED,2671ED,NAALDWIJK,18,100.0,100.0,100,72,3x25,11176,88.89,5.56
westland-infra,871687800090000015,GEESTWEG,2671EE,2671EE,NAALDWIJK,17,94.12,100.0,100,100,3x25,3401,70.59,0.0
westland-infra,871687800090000015,VAN DER HOEVENSTRAAT,2671EG,2671EG,NAALDWIJK,22,100.0,100.0,100,86,3x25,4838,72.73,0.0
westland-infra,871687800090000015,PRINSES JULIANASTRAAT,2671EH,2671EH,NAALDWIJK,24,100.0,100.0,100,96,3x25,8058,54.17,0.0
westland-infra,871687800090000015,PRINSES JULIANASTRAAT,2671EJ,2671EK,NAALDWIJK,21,100.0,100.0,100,57,3x25,5978,52.38,0.0
westland-infra,871687800090000015,JACOB VAN CAMPENSTRAAT,2671EL,2671EN,NAALDWIJK,20,100.0,100.0,100,85,3x25,2326,55.0,0.0
westland-infra,871687800090000015,VAN DEURSENSTRAAT,2671EP,2671ER,NAALDWIJK,25,100.0,100.0,100,64,3x25,4901,52.0,4.0
westland-infra,871687800090000015,MARTINUS DORPIUSSTRAAT,2671ES,2671EV,NAALDWIJK,23,95.65,100.0,100,48,3x25,14009,86.96,4.35
westland-infra,871687800090000015,MOLENSTRAAT,2671EW,2671EW,NAALDWIJK,18,100.0,100.0,100,72,3x25,14846,88.89,0.0
westland-infra,871687800090000015,MOLENSTRAAT,2671EX,2671EX,NAALDWIJK,18,100.0,100.0,100,61,3x25,20852,100.0,0.0
westland-infra,871687800090000015,MOLENSTRAAT,2671EZ,2671GA,NAALDWIJK,48,100.0,100.0,100,73,3x25,9868,93.75,41.67
westland-infra,871687800090000015,DIJKWEG,2671GB,2671GB,NAALDWIJK,22,100.0,100.0,100,55,3x25,8498,77.27,0.0
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GC,2671GC,NAALDWIJK,14,100.0,100.0,100,79,3x25,22270,100.0,0.0
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GD,2671GD,NAALDWIJK,15,100.0,100.0,100,60,3x25,14499,86.67,6.67
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GE,2671GH,NAALDWIJK,25,100.0,100.0,100,72,3x25,12859,88.0,0.0
westland-infra,871687800090000015,HAVENSTRAAT,2671GJ,2671GJ,NAALDWIJK,18,100.0,100.0,100,72,3x25,6256,50.0,5.56
westland-infra,871687800090000015,SINT MARTINUSSTRAAT,2671GK,2671GK,NAALDWIJK,149,100.0,100.0,100,76,1x35,3298,91.95,0.67
westland-infra,871687800090000015,SINT MARTINUSSTRAAT,2671GM,2671GM,NAALDWIJK,42,100.0,100.0,100,95,3x25,2300,97.62,2.38
westland-infra,871687800090000015,FREDERIK HENDRIKSTRAAT,2671GN,2671GN,NAALDWIJK,17,100.0,100.0,100,76,3x25,4589,82.35,0.0
westland-infra,871687800090000015,FREDERIK HENDRIKSTRAAT,2671GP,2671GP,NAALDWIJK,25,92.0,100.0,100,84,3x25,3085,68.0,4.0
westland-infra,871687800090000015,WILHELMINAPLEIN,2671GR,2671GS,NAALDWIJK,29,100.0,100.0,100,52,3x25,20063,62.07,6.9
westland-infra,871687800090000015,HAVENPLEIN,2671GT,2671GX,NAALDWIJK,36,97.22,100.0,100,50,3x25,11643,72.22,2.78
westland-infra,871687800090000015,KERKSTRAAT,2671HC,2671HC,NAALDWIJK,18,100.0,100.0,100,78,3x25,3051,66.67,0.0
westland-infra,871687800090000015,KERKLAAN,2671HD,2671HE,NAALDWIJK,22,100.0,100.0,100,64,1x35,6131,86.36,0.0
westland-infra,871687800090000015,ANGULARIUSSTRAAT,2671HG,2671HJ,NAALDWIJK,42,97.62,100.0,100,93,3x25,2501,35.71,2.38
westland-infra,871687800090000015,STOKDIJKHOF,2671HK,2671HK,NAALDWIJK,14,100.0,100.0,100,100,3x25,1714,14.29,0.0
westland-infra,871687800090000015,RENTMEESTER,2671HL,2671HL,NAALDWIJK,37,100.0,100.0,100,95,3x25,5985,94.59,0.0
westland-infra,871687800090000015,BALJUW,2671HM,2671HM,NAALDWIJK,32,90.63,100.0,100,88,3x25,5755,100.0,0.0
westland-infra,871687800090000015,SCHEPEN,2671HN,2671HN,NAALDWIJK,58,94.83,100.0,100,93,3x25,4611,98.28,8.62
westland-infra,871687800090000015,VAN TIJNPLEIN,2671HP,2671HP,NAALDWIJK,27,100.0,100.0,100,81,3x25,2489,44.44,0.0
westland-infra,871687800090000015,WILLEM DE SITTERSTRAAT,2671HR,2671HS,NAALDWIJK,30,100.0,100.0,100,80,3x25,5179,100.0,0.0
westland-infra,871687800090000015,SECRETARIS VERHOEFFWEG,2671HT,2671HT,NAALDWIJK,156,100.0,100.0,100,56,3x25,4964,95.51,0.64
westland-infra,871687800090000015,SIMON V SLINGERLANDTSTR,2671HV,2671HV,NAALDWIJK,12,91.67,100.0,100,75,1x35,3371,100.0,0.0
westland-infra,871687800090000015,WANTSNIJDERPLAATS,2671HW,2671HZ,NAALDWIJK,30,100.0,100.0,100,57,3x25,20172,96.67,3.33
westland-infra,871687800090000015,HERENSTRAAT,2671JA,2671JC,NAALDWIJK,87,100.0,100.0,100,76,3x25,5950,71.26,1.15
westland-infra,871687800090000015,PATIJNENBURG,2671JD,2671JG,NAALDWIJK,22,100.0,95.45,100,64,3x25,16177,90.91,9.09
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2671JH,2671JH,NAALDWIJK,33,100.0,100.0,100,85,3x25,7730,96.97,0.0
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JJ,2671JJ,NAALDWIJK,13,100.0,100.0,100,85,3x25,5623,92.31,0.0
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JK,2671JK,NAALDWIJK,26,92.31,100.0,100,73,3x25,5194,76.92,0.0
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JL,2671JL,NAALDWIJK,14,100.0,100.0,100,71,3x25,4810,78.57,0.0
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JM,2671JM,NAALDWIJK,16,100.0,100.0,100,88,3x25,5089,75.0,0.0
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JN,2671JP,NAALDWIJK,28,96.43,100.0,100,79,3x25,6451,75.0,3.57
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JR,2671JR,NAALDWIJK,20,100.0,100.0,100,95,3x25,4748,65.0,10.0
westland-infra,871687800090000015,KONINGSTRAAT,2671JS,2671JS,NAALDWIJK,11,100.0,100.0,100,100,3x25,4160,81.82,0.0
westland-infra,871687800090000015,KONINGSTRAAT,2671JT,2671JT,NAALDWIJK,18,94.44,100.0,100,89,3x25,6055,100.0,0.0
westland-infra,871687800090000015,KONINGSTRAAT,2671JV,2671JV,NAALDWIJK,28,96.43,100.0,100,89,3x25,3842,92.86,0.0
westland-infra,871687800090000015,POTTERSLAAN,2671JW,2671JZ,NAALDWIJK,26,100.0,100.0,100,92,3x25,4913,84.62,7.69
westland-infra,871687800090000015,GERBERALAAN,2671KA,2671KA,NAALDWIJK,21,100.0,100.0,100,90,3x25,2550,95.24,0.0
westland-infra,871687800090000015,GERBERALAAN,2671KB,2671KB,NAALDWIJK,21,100.0,100.0,100,90,3x25,2491,85.71,4.76
westland-infra,871687800090000015,GERBERALAAN,2671KC,2671KC,NAALDWIJK,22,100.0,100.0,100,86,3x25,2541,81.82,0.0
westland-infra,871687800090000015,GERBERALAAN,2671KD,2671KD,NAALDWIJK,19,100.0,100.0,100,89,3x25,3942,89.47,0.0
westland-infra,871687800090000015,GERBERALAAN,2671KE,2671KE,NAALDWIJK,23,100.0,100.0,100,78,3x25,3426,86.96,0.0
westland-infra,871687800090000015,ANJERLAAN,2671KG,2671KH,NAALDWIJK,24,100.0,100.0,100,88,3x25,3279,100.0,0.0
westland-infra,871687800090000015,ANJERLAAN,2671KJ,2671KJ,NAALDWIJK,26,100.0,100.0,100,96,3x25,6245,92.31,0.0
westland-infra,871687800090000015,ROZENSTRAAT,2671KK,2671KK,NAALDWIJK,10,100.0,100.0,100,80,1x35,4607,70.0,0.0
westland-infra,871687800090000015,LELIESTRAAT,2671KL,2671KL,NAALDWIJK,14,100.0,100.0,100,93,3x25,3996,78.57,0.0
westland-infra,871687800090000015,LELIESTRAAT,2671KM,2671KM,NAALDWIJK,24,100.0,100.0,100,88,3x25,3015,91.67,0.0
westland-infra,871687800090000015,LELIESTRAAT,2671KN,2671KN,NAALDWIJK,28,100.0,100.0,100,89,3x25,3155,100.0,3.57
westland-infra,871687800090000015,LELIESTRAAT,2671KP,2671KP,NAALDWIJK,21,100.0,100.0,100,95,3x25,1785,90.48,0.0
westland-infra,871687800090000015,CHRYSANTENSTRAAT,2671KR,2671KR,NAALDWIJK,14,100.0,100.0,100,93,1x35,3203,50.0,0.0
westland-infra,871687800090000015,FRESIASTRAAT,2671KS,2671KS,NAALDWIJK,19,100.0,100.0,100,89,3x25,3975,84.21,5.26
westland-infra,871687800090000015,KRUISBROEKWEG,2671KT,2671KV,NAALDWIJK,18,100.0,100.0,100,78,3x25,4188,38.89,0.0
westland-infra,871687800090000015,PERENSTRAAT,2671KW,2671KW,NAALDWIJK,18,100.0,100.0,100,100,3x25,2338,22.22,0.0
