net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,KONINGINNEPAD,2635JC,2635JE,DEN HOORN ZH,33,93.94,100.0,100,67,3x25,3036,42.42,0.0
westland-infra,871687800090000015,PRINS HENDRIKLAAN,2635JG,2635JG,DEN HOORN ZH,41,100.0,100.0,100,88,3x25,2686,63.41,0.0
westland-infra,871687800090000015,PRINSES MARIJKELAAN,2635JH,2635JH,DEN HOORN ZH,15,93.33,100.0,100,87,3x25,3227,40.0,0.0
westland-infra,871687800090000015,WILLEM DE ZWIJGERLAAN,2635JJ,2635JJ,DEN HOORN ZH,39,94.87,100.0,100,92,3x25,3496,76.92,0.0
westland-infra,871687800090000015,ORANJELAAN,2635JK,2635JK,DEN HOORN ZH,20,90.0,100.0,100,75,3x25,3287,45.0,0.0
westland-infra,871687800090000015,ORANJELAAN,2635JL,2635JL,DEN HOORN ZH,30,96.67,100.0,100,93,3x25,3793,83.33,0.0
westland-infra,871687800090000015,PR WILLEM ALEXANDERHOF,2635JM,2635JM,DEN HOORN ZH,47,100.0,100.0,100,94,3x25,3760,100.0,0.0
westland-infra,871687800090000015,PR WILLEM ALEXANDERHOF,2635JN,2635JP,DEN HOORN ZH,23,100.0,100.0,100,100,3x25,4342,100.0,0.0
westland-infra,871687800090000015,WEIDELAND,2635JR,2635JR,DEN HOORN ZH,31,100.0,100.0,100,94,3x25,2027,100.0,0.0
westland-infra,871687800090000015,WEIDELAND,2635JS,2635JS,DEN HOORN ZH,16,100.0,100.0,100,100,3x25,2554,100.0,0.0
westland-infra,871687800090000015,MOLENWERF,2635JT,2635JT,DEN HOORN ZH,28,82.14,96.43,100,89,3x25,5269,100.0,0.0
westland-infra,871687800090000015,VOORDIJKSHOORN,2635JV,2635JV,DEN HOORN ZH,36,100.0,100.0,100,94,3x25,2527,100.0,0.0
westland-infra,871687800090000015,VOORDIJKSHOORN,2635JW,2635JW,DEN HOORN ZH,33,100.0,100.0,100,97,3x25,3790,100.0,0.0
westland-infra,871687800090000015,BOGERD,2635JX,2635JZ,DEN HOORN ZH,24,95.83,100.0,100,100,3x25,4085,100.0,0.0
westland-infra,871687800090000015,DOTTERBLOEM,2635KA,2635KA,DEN HOORN ZH,20,95.0,100.0,100,95,3x25,4056,100.0,0.0
westland-infra,871687800090000015,DOTTERBLOEM,2635KB,2635KB,DEN HOORN ZH,18,100.0,100.0,100,100,3x25,4389,100.0,0.0
westland-infra,871687800090000015,BOOMKWEKERIJ,2635KC,2635KC,DEN HOORN ZH,30,93.33,100.0,100,93,3x25,4867,100.0,0.0
westland-infra,871687800090000015,BOOMKWEKERIJ,2635KD,2635KD,DEN HOORN ZH,23,91.3,100.0,100,91,3x25,4338,100.0,0.0
westland-infra,871687800090000015,PINKSTERBLOEM,2635KE,2635KE,DEN HOORN ZH,27,100.0,100.0,100,96,3x25,5135,100.0,0.0
westland-infra,871687800090000015,BERESTEYN,2635KG,2635KH,DEN HOORN ZH,22,86.36,100.0,100,95,3x25,5497,100.0,0.0
westland-infra,871687800090000015,ZWANEBLOEM,2635KJ,2635KJ,DEN HOORN ZH,51,100.0,100.0,100,92,3x25,2881,96.08,0.0
westland-infra,871687800090000015,ZWANEBLOEM,2635KK,2635KK,DEN HOORN ZH,10,80.0,100.0,100,100,3x25,5122,100.0,0.0
westland-infra,871687800090000015,VOORDIJKSHOORN,2635KL,2635KL,DEN HOORN ZH,66,92.42,100.0,100,91,3x25,4023,100.0,0.0
westland-infra,871687800090000015,PIJLKRUID,2635KM,2635KM,DEN HOORN ZH,16,93.75,100.0,100,88,3x25,3655,100.0,0.0
westland-infra,871687800090000015,PERZIKKRUID,2635KN,2635KN,DEN HOORN ZH,16,100.0,100.0,100,100,3x25,3349,100.0,0.0
westland-infra,871687800090000015,KAASJESKRUID,2635KP,2635KP,DEN HOORN ZH,24,100.0,100.0,100,92,3x25,2480,100.0,0.0
westland-infra,871687800090000015,KAASJESKRUID,2635KR,2635KR,DEN HOORN ZH,10,80.0,100.0,100,90,3x25,4412,100.0,0.0
westland-infra,871687800090000015,FLUITEKRUID,2635KS,2635KS,DEN HOORN ZH,13,100.0,100.0,100,85,3x25,5367,100.0,0.0
westland-infra,871687800090000015,FLUITEKRUID,2635KT,2635KT,DEN HOORN ZH,34,100.0,100.0,100,94,3x25,3706,100.0,0.0
westland-infra,871687800090000015,PRINS CLAUSSINGEL,2635KV,2635KV,DEN HOORN ZH,21,80.95,100.0,100,86,3x25,3896,100.0,0.0
westland-infra,871687800090000015,DR A M VAN DE POELLAAN,2635LA,2635LA,DEN HOORN ZH,24,79.17,100.0,100,83,3x25,5743,100.0,0.0
westland-infra,871687800090000015,WARMOESLAND,2635LB,2635LB,DEN HOORN ZH,28,92.86,100.0,100,93,3x25,4865,100.0,0.0
westland-infra,871687800090000015,WARMOESLAND,2635LC,2635LC,DEN HOORN ZH,34,94.12,100.0,100,94,3x25,3838,100.0,0.0
westland-infra,871687800090000015,DIRKJESPEER,2635MA,2635MA,DEN HOORN ZH,18,88.89,100.0,100,94,1x35,4106,94.44,0.0
westland-infra,871687800090000015,OOMSKIND,2635MB,2635MB,DEN HOORN ZH,37,97.3,100.0,100,100,1x35,2174,100.0,0.0
westland-infra,871687800090000015,KEIZERIN,2635MC,2635MC,DEN HOORN ZH,54,83.33,100.0,100,94,1x35,3576,98.15,0.0
westland-infra,871687800090000015,VICTORIA,2635MD,2635MD,DEN HOORN ZH,35,97.14,100.0,100,97,1x35,3674,100.0,0.0
westland-infra,871687800090000015,BELLEFLEUR,2635ME,2635ME,DEN HOORN ZH,55,100.0,100.0,100,96,1x35,4183,98.18,0.0
westland-infra,871687800090000015,ZOMERAAGT,2635MG,2635MH,DEN HOORN ZH,51,98.04,100.0,100,90,1x35,5181,96.08,0.0
westland-infra,871687800090000015,VICTORIA,2635MJ,2635MK,DEN HOORN ZH,67,95.52,100.0,100,67,1x35,3528,98.51,0.0
westland-infra,871687800090000015,BELLEFLEUR,2635ML,2635ML,DEN HOORN ZH,48,89.58,100.0,100,100,1x35,4561,95.83,0.0
westland-infra,871687800090000015,GOUDAPPEL,2635MN,2635MN,DEN HOORN ZH,68,88.24,100.0,100,99,1x35,3729,100.0,0.0
westland-infra,871687800090000015,JUTTEPEER,2635MP,2635MP,DEN HOORN ZH,18,55.56,100.0,100,83,1x35,3901,100.0,0.0
westland-infra,871687800090000015,JUTTEPEER,2635MR,2635MR,DEN HOORN ZH,37,86.49,100.0,100,100,1x35,3348,97.3,0.0
westland-infra,871687800090000015,WOUDSEWEG,2635NA,2635NB,DEN HOORN ZH,21,90.48,100.0,100,57,3x25,15555,90.48,0.0
westland-infra,871687800090000015,VEENAKKERWEG,2635NC,2635NC,DEN HOORN ZH,19,89.47,100.0,100,74,3x25,11668,89.47,0.0
westland-infra,871687800090000015,NOORDLIERWEG,2636AA,2636AJ,SCHIPLUIDEN,30,93.33,100.0,100,87,3x25,7886,80.0,0.0
westland-infra,871687800090000015,GAAGWEG,2636AK,2636AK,SCHIPLUIDEN,23,91.3,100.0,100,61,3x25,19143,65.22,0.0
westland-infra,871687800090000015,GROENEVELD,2636AL,2636AV,SCHIPLUIDEN,51,94.12,100.0,100,71,3x25,15885,68.63,0.0
westland-infra,871687800090000015,WOUDSEWEG,2636AW,2636AW,SCHIPLUIDEN,21,95.24,100.0,100,52,3x25,14936,80.95,0.0
westland-infra,871687800090000015,RIJKSSTRAATWEG,2636AX,2636AX,SCHIPLUIDEN,22,95.45,100.0,100,73,3x25,12457,81.82,0.0
westland-infra,871687800090000015,OMMEDIJK,2636AZ,2636BA,SCHIPLUIDEN,17,100.0,100.0,100,82,3x25,4228,82.35,0.0
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BB,2636BB,SCHIPLUIDEN,17,100.0,100.0,100,94,3x25,4250,76.47,0.0
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BC,2636BC,SCHIPLUIDEN,19,100.0,100.0,100,74,3x25,4306,68.42,0.0
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BD,2636BD,SCHIPLUIDEN,19,94.74,100.0,100,95,3x25,6035,78.95,0.0
westland-infra,871687800090000015,PRUNUSSTRAAT,2636BE,2636BE,SCHIPLUIDEN,15,100.0,100.0,100,87,3x25,3034,53.33,0.0
westland-infra,871687800090000015,PRUNUSSTRAAT,2636BG,2636BG,SCHIPLUIDEN,13,100.0,100.0,100,100,3x25,3363,76.92,0.0
westland-infra,871687800090000015,GOUDENREGENSTRAAT,2636BH,2636BH,SCHIPLUIDEN,27,100.0,100.0,100,93,3x25,3184,62.96,0.0
westland-infra,871687800090000015,MEIDOORNSTRAAT,2636BJ,2636BJ,SCHIPLUIDEN,26,100.0,100.0,100,88,3x25,4056,76.92,0.0
westland-infra,871687800090000015,SERINGENSTRAAT,2636BK,2636BK,SCHIPLUIDEN,26,100.0,100.0,100,96,3x25,3715,80.77,0.0
westland-infra,871687800090000015,LIJSTERBESSTRAAT,2636BL,2636BL,SCHIPLUIDEN,32,100.0,100.0,100,84,3x25,2872,56.25,0.0
westland-infra,871687800090000015,KORPERSHOEK,2636BM,2636BM,SCHIPLUIDEN,19,100.0,100.0,100,79,3x25,6421,26.32,0.0
westland-infra,871687800090000015,KORPERSHOEK,2636BN,2636BN,SCHIPLUIDEN,21,100.0,100.0,100,90,3x25,2375,9.52,0.0
westland-infra,871687800090000015,BURG VAN GENTSINGEL,2636BP,2636BZ,SCHIPLUIDEN,61,95.08,100.0,100,89,3x25,4018,75.41,0.0
westland-infra,871687800090000015,DR. F.H. REIJNDERSLAAN,2636CA,2636CA,SCHIPLUIDEN,29,100.0,100.0,100,52,1x35,4155,68.97,0.0
westland-infra,871687800090000015,DORPSSTRAAT,2636CB,2636CJ,SCHIPLUIDEN,40,95.0,100.0,100,80,3x25,9931,77.5,0.0
westland-infra,871687800090000015,BRUGSTRAAT,2636CK,2636CK,SCHIPLUIDEN,23,95.65,100.0,100,96,3x25,4450,86.96,0.0
westland-infra,871687800090000015,BAKKERSSTRAAT,2636CL,2636CS,SCHIPLUIDEN,42,95.24,100.0,100,79,3x25,5998,61.9,0.0
westland-infra,871687800090000015,TRAMKADE,2636CT,2636CT,SCHIPLUIDEN,10,100.0,100.0,100,80,3x25,5762,70.0,0.0
westland-infra,871687800090000015,KAAG,2636CV,2636CW,SCHIPLUIDEN,34,100.0,100.0,100,94,3x25,4211,100.0,0.0
westland-infra,871687800090000015,WESTLANDER,2636CX,2636CX,SCHIPLUIDEN,33,100.0,100.0,100,85,3x25,3367,100.0,0.0
westland-infra,871687800090000015,WESTLANDER,2636CZ,2636CZ,SCHIPLUIDEN,29,96.55,100.0,100,93,3x25,4243,100.0,0.0
westland-infra,871687800090000015,TJALK,2636DA,2636DA,SCHIPLUIDEN,25,88.0,100.0,100,96,3x25,4579,100.0,0.0
westland-infra,871687800090000015,TJALK,2636DB,2636DB,SCHIPLUIDEN,26,88.46,100.0,100,92,3x25,4942,100.0,0.0
westland-infra,871687800090000015,TJALK,2636DC,2636DC,SCHIPLUIDEN,27,100.0,100.0,100,89,3x25,4242,100.0,0.0
westland-infra,871687800090000015,BARK,2636DD,2636DD,SCHIPLUIDEN,18,100.0,100.0,100,100,3x25,4072,100.0,0.0
westland-infra,871687800090000015,BOEIER,2636DE,2636DE,SCHIPLUIDEN,18,100.0,100.0,100,100,3x25,3832,100.0,0.0
westland-infra,871687800090000015,SCHOUW,2636DG,2636DG,SCHIPLUIDEN,17,100.0,100.0,100,94,3x25,4248,100.0,0.0
westland-infra,871687800090000015,SCHOUW,2636DH,2636DH,SCHIPLUIDEN,31,100.0,100.0,100,97,3x25,4636,100.0,0.0
westland-infra,871687800090000015,SCHOUW,2636DJ,2636DJ,SCHIPLUIDEN,28,100.0,100.0,100,100,3x25,4375,100.0,0.0
westland-infra,871687800090000015,SCHIPPERSHOF,2636DL,2636DL,SCHIPLUIDEN,31,100.0,100.0,100,90,3x25,2640,93.55,0.0
westland-infra,871687800090000015,KLAAS ENGELBRECHTSWEG,2636DM,2636DW,SCHIPLUIDEN,19,100.0,100.0,100,84,3x25,5611,94.74,0.0
westland-infra,871687800090000015,AAK,2636DX,2636DZ,SCHIPLUIDEN,40,95.0,100.0,100,98,3x25,4366,100.0,0.0
westland-infra,871687800090000015,WILLEMSOORDSEWEG,2636EA,2636EA,SCHIPLUIDEN,17,100.0,100.0,100,65,3x25,15153,88.24,0.0
westland-infra,871687800090000015,BREEWEG,2636EB,2636EC,SCHIPLUIDEN,37,91.89,100.0,100,81,3x25,9806,72.97,0.0
westland-infra,871687800090000015,OOSTVEENSEWEG,2636ED,2636ED,SCHIPLUIDEN,10,100.0,100.0,100,100,3x25,5360,80.0,0.0
westland-infra,871687800090000015,ZOUTEVEENSEWEG,2636EG,2636EG,SCHIPLUIDEN,41,97.56,100.0,100,76,3x25,6805,70.73,0.0
westland-infra,871687800090000015,ZOUTEVEENSEWEG,2636EH,2636EH,SCHIPLUIDEN,29,100.0,100.0,100,72,3x25,7282,72.41,0.0
westland-infra,871687800090000015,HOLIERHOEK,2636EJ,2636EJ,SCHIPLUIDEN,14,100.0,100.0,100,100,3x25,4389,85.71,0.0
westland-infra,871687800090000015,HOLIERHOEK,2636EK,2636EK,SCHIPLUIDEN,14,100.0,100.0,100,100,3x25,3409,100.0,0.0
westland-infra,871687800090000015,KIEVITHOF,2636EL,2636EM,SCHIPLUIDEN,17,88.24,100.0,100,94,3x25,4245,94.12,0.0
westland-infra,871687800090000015,FUUTLAAN,2636EN,2636ER,SCHIPLUIDEN,26,100.0,100.0,100,100,3x25,3180,84.62,0.0
westland-infra,871687800090000015,LEEUWERIKPLANTSOEN,2636ES,2636EW,SCHIPLUIDEN,36,94.44,100.0,100,100,3x25,3024,94.44,0.0
westland-infra,871687800090000015,GRUTTOHOF,2636EX,2636GC,SCHIPLUIDEN,44,100.0,100.0,100,89,3x25,4164,84.09,0.0
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GD,2636GD,SCHIPLUIDEN,14,100.0,100.0,100,79,3x25,2448,28.57,0.0
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GE,2636GE,SCHIPLUIDEN,22,95.45,100.0,100,82,3x25,6466,63.64,0.0
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GG,2636GG,SCHIPLUIDEN,11,100.0,100.0,100,73,3x25,3920,45.45,0.0
westland-infra,871687800090000015,KERKSTRAAT,2636GH,2636GK,SCHIPLUIDEN,23,95.65,100.0,100,70,3x25,7249,39.13,0.0
westland-infra,871687800090000015,KEENENBURGWEG,2636GL,2636GL,SCHIPLUIDEN,13,92.31,100.0,100,69,3x25,18654,100.0,0.0
westland-infra,871687800090000015,KEENENBURGWEG,2636GM,2636GM,SCHIPLUIDEN,10,100.0,100.0,100,80,3x25,8538,50.0,0.0
westland-infra,871687800090000015,KEENENBURGWEG,2636GN,2636GP,SCHIPLUIDEN,25,84.0,100.0,100,88,3x25,3975,92.0,0.0
westland-infra,871687800090000015,OTTO VAN EGMONDLAAN,2636GR,2636HD,SCHIPLUIDEN,40,92.5,100.0,100,50,3x25,10407,82.5,0.0
westland-infra,871687800090000015,TIENDWEG,2636HH,2636HJ,SCHIPLUIDEN,16,100.0,100.0,100,81,3x25,7457,100.0,0.0
westland-infra,871687800090000015,WILLEM VAN STEENBERCHSTR,2636HK,2636HK,SCHIPLUIDEN,13,100.0,100.0,100,100,3x25,2787,100.0,0.0
westland-infra,871687800090000015,AGNES CROESINKLAAN,2636HL,2636HL,SCHIPLUIDEN,16,75.0,100.0,100,94,3x25,5150,100.0,0.0
westland-infra,871687800090000015,AGNES CROESINKLAAN,2636HM,2636HM,SCHIPLUIDEN,20,95.0,100.0,100,55,3x25,4948,100.0,0.0
westland-infra,871687800090000015,OTTO VAN ZEVENDERSTRAAT,2636HN,2636HN,SCHIPLUIDEN,17,100.0,100.0,100,100,3x25,2559,94.12,0.0
westland-infra,871687800090000015,BESTEN VAN BRIENENSTRAAT,2636HP,2636HP,SCHIPLUIDEN,12,83.33,100.0,100,92,3x25,4679,100.0,0.0
westland-infra,871687800090000015,PAULUS BEELAERTSLAAN,2636HR,2636HR,SCHIPLUIDEN,10,90.0,100.0,100,100,3x25,3970,100.0,0.0
westland-infra,871687800090000015,BEATRIX VAN SCHAGENLAAN,2636HS,2636HS,SCHIPLUIDEN,17,100.0,100.0,100,100,3x25,5829,100.0,0.0
westland-infra,871687800090000015,WILGENLAAN,2636HT,2636HT,SCHIPLUIDEN,17,88.24,100.0,100,88,3x25,5290,100.0,0.0
westland-infra,871687800090000015,KASTEELLAAN,2636HV,2636HV,SCHIPLUIDEN,47,93.62,100.0,100,91,3x25,2993,100.0,0.0
westland-infra,871687800090000015,KASTEELLAAN,2636HW,2636HW,SCHIPLUIDEN,11,100.0,100.0,100,73,3x25,6074,100.0,0.0
westland-infra,871687800090000015,ANNA VAN RAESFELTSTRAAT,2636HX,2636HX,SCHIPLUIDEN,30,100.0,100.0,100,93,3x25,4648,100.0,0.0
westland-infra,871687800090000015,ABTSRECHTSEWEG,2636HZ,2636JA,SCHIPLUIDEN,25,96.0,100.0,100,60,3x25,5636,100.0,0.0
westland-infra,871687800090000015,WINDRECHT,2636JB,2636JB,SCHIPLUIDEN,26,88.46,100.0,100,100,1x35,3413,100.0,0.0
westland-infra,871687800090000015,WINDRECHT,2636JC,2636JC,SCHIPLUIDEN,23,95.65,100.0,100,96,1x35,3960,100.0,0.0
westland-infra,871687800090000015,BOVENKRUIER,2636JD,2636JD,SCHIPLUIDEN,14,92.86,100.0,100,100,1x35,3328,100.0,0.0
westland-infra,871687800090000015,MOLENGANG,2636JE,2636JE,SCHIPLUIDEN,12,100.0,100.0,100,92,1x35,4313,100.0,0.0
westland-infra,871687800090000015,KORENMAAT,2636JG,2636JG,SCHIPLUIDEN,14,85.71,100.0,100,100,1x35,3502,100.0,0.0
westland-infra,871687800090000015,LOTSWEG,2636JH,2671AA,SCHIPLUIDEN,20,100.0,100.0,100,45,1x35,3836,50.0,0.0
westland-infra,871687800090000015,BEATRIX VAN LIESVELDSTR,2671AB,2671AB,NAALDWIJK,14,100.0,100.0,100,57,1x35,2472,42.86,0.0
westland-infra,871687800090000015,BEATRIX VAN LIESVELDSTR,2671AC,2671AC,NAALDWIJK,14,100.0,100.0,100,71,1x35,2769,50.0,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AD,2671AD,NAALDWIJK,12,100.0,100.0,100,58,3x25,2814,91.67,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AE,2671AE,NAALDWIJK,11,100.0,100.0,100,100,3x25,3032,27.27,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AG,2671AG,NAALDWIJK,14,100.0,100.0,100,93,3x25,2627,14.29,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AH,2671AH,NAALDWIJK,17,100.0,100.0,100,82,3x25,3465,70.59,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AJ,2671AJ,NAALDWIJK,17,100.0,100.0,100,100,3x25,3892,70.59,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AK,2671AK,NAALDWIJK,19,100.0,100.0,100,63,3x25,1706,42.11,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AL,2671AL,NAALDWIJK,12,100.0,100.0,100,92,3x25,1622,16.67,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AM,2671AM,NAALDWIJK,18,100.0,100.0,100,83,3x25,2416,38.89,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AN,2671AN,NAALDWIJK,16,100.0,100.0,100,94,3x25,3619,75.0,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AP,2671AP,NAALDWIJK,17,100.0,100.0,100,82,3x25,3423,64.71,0.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671AR,2671AS,NAALDWIJK,25,84.0,100.0,100,100,3x25,4361,80.0,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AT,2671AT,NAALDWIJK,14,100.0,100.0,100,64,3x25,2754,35.71,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AV,2671AV,NAALDWIJK,14,100.0,100.0,100,86,3x25,6472,14.29,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AW,2671AW,NAALDWIJK,14,100.0,100.0,100,71,3x25,2630,57.14,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AX,2671AX,NAALDWIJK,15,100.0,100.0,100,73,1x35,2653,33.33,0.0
westland-infra,871687800090000015,HERPERT VAN FOREESTSTR,2671AZ,2671BA,NAALDWIJK,19,84.21,100.0,100,79,3x25,3593,78.95,0.0
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BB,2671BB,NAALDWIJK,14,92.86,100.0,100,86,3x25,3056,57.14,0.0
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BC,2671BC,NAALDWIJK,16,100.0,100.0,100,94,3x25,4550,68.75,0.0
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BD,2671BD,NAALDWIJK,10,100.0,100.0,100,70,3x25,5964,80.0,0.0
westland-infra,871687800090000015,CATHARINA V HEENVLIETSTR,2671BE,2671BH,NAALDWIJK,25,100.0,100.0,100,72,3x25,2981,56.0,0.0
westland-infra,871687800090000015,SIMON VAN ARKELSTRAAT,2671BJ,2671BL,NAALDWIJK,35,100.0,100.0,100,80,1x35,3071,97.14,0.0
westland-infra,871687800090000015,ERMGAART VAN DER LEKSTR,2671BM,2671BM,NAALDWIJK,11,100.0,100.0,100,100,3x25,5659,81.82,0.0
westland-infra,871687800090000015,AGNES VAN WENDELNESSESTR,2671BN,2671BN,NAALDWIJK,11,100.0,100.0,100,82,3x25,2642,18.18,0.0
westland-infra,871687800090000015,ELISABETH VAN EGMONTSTR,2671BP,2671BP,NAALDWIJK,10,100.0,100.0,100,100,3x25,2683,70.0,0.0
westland-infra,871687800090000015,VAN DER DOORTOGESTRAAT,2671BR,2671BR,NAALDWIJK,19,89.47,100.0,100,63,3x25,3384,94.74,0.0
westland-infra,871687800090000015,VAN DER DOORTOGESTRAAT,2671BS,2671BV,NAALDWIJK,46,95.65,100.0,100,76,3x25,11254,89.13,0.0
westland-infra,871687800090000015,GILDESTRAAT,2671BW,2671BW,NAALDWIJK,15,100.0,100.0,100,60,3x25,27678,100.0,0.0
westland-infra,871687800090000015,AMPERESTRAAT,2671BX,2671CA,NAALDWIJK,19,94.74,100.0,100,84,3x25,5669,52.63,0.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671CB,2671CB,NAALDWIJK,10,90.0,100.0,100,100,3x25,3216,90.0,0.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671CC,2671CC,NAALDWIJK,11,100.0,100.0,100,100,3x25,4634,90.91,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CD,2671CD,NAALDWIJK,13,100.0,100.0,100,85,3x25,2244,92.31,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CE,2671CE,NAALDWIJK,27,100.0,100.0,100,93,3x25,2265,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CG,2671CG,NAALDWIJK,15,100.0,100.0,100,93,3x25,1756,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CH,2671CH,NAALDWIJK,11,100.0,100.0,100,91,3x25,3211,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CJ,2671CJ,NAALDWIJK,13,100.0,100.0,100,92,3x25,1688,100.0,0.0
westland-infra,871687800090000015,GROTE WOERDLAAN,2671CK,2671CL,NAALDWIJK,83,100.0,100.0,100,54,1x35,9093,86.75,0.0
westland-infra,871687800090000015,GROTE WOERDLAAN,2671CM,2671CN,NAALDWIJK,25,100.0,100.0,100,52,3x25,15545,76.0,0.0
westland-infra,871687800090000015,VERBURCHLAAN,2671CP,2671CP,NAALDWIJK,18,100.0,100.0,100,94,3x25,3860,66.67,0.0
westland-infra,871687800090000015,VERSPYCKLAAN,2671CR,2671CR,NAALDWIJK,22,90.91,100.0,100,77,3x25,4514,95.45,0.0
westland-infra,871687800090000015,VERSPYCKLAAN,2671CS,2671CS,NAALDWIJK,59,98.31,100.0,100,90,3x25,5044,83.05,0.0
westland-infra,871687800090000015,INDUSTRIESTRAAT,2671CT,2671CT,NAALDWIJK,43,97.67,100.0,100,56,3x25,24267,100.0,0.0
westland-infra,871687800090000015,SLACHTHUISSTRAAT,2671CV,2671CW,NAALDWIJK,20,95.0,100.0,100,60,3x25,12839,85.0,0.0
westland-infra,871687800090000015,DIJKWEG,2671CX,2671CX,NAALDWIJK,16,93.75,100.0,100,88,3x25,5439,56.25,0.0
westland-infra,871687800090000015,DIJKWEG,2671CZ,2671CZ,NAALDWIJK,18,94.44,100.0,100,100,3x25,5939,83.33,0.0
westland-infra,871687800090000015,BOSLAAN,2671DA,2671DB,NAALDWIJK,56,96.43,98.21,100,84,3x25,9301,92.86,0.0
westland-infra,871687800090000015,BURGEMEESTER ELSENWEG,2671DC,2671DC,NAALDWIJK,13,100.0,100.0,100,69,3x25,4615,76.92,0.0
westland-infra,871687800090000015,OUDE WOERDLAAN,2671DD,2671DG,NAALDWIJK,26,84.62,100.0,100,73,3x25,13577,84.62,0.0
westland-infra,871687800090000015,HOGE WOERD,2671DH,2671DH,NAALDWIJK,13,100.0,100.0,100,85,3x25,8925,92.31,0.0
westland-infra,871687800090000015,NIJVERHEIDSTRAAT,2671DJ,2671DK,NAALDWIJK,22,100.0,100.0,100,91,3x25,6749,90.91,0.0
westland-infra,871687800090000015,MIDDEN WOERD,2671DL,2671DL,NAALDWIJK,30,100.0,100.0,100,97,3x25,10171,83.33,0.0
westland-infra,871687800090000015,HONDSDRAF,2671DM,2671DM,NAALDWIJK,20,90.0,100.0,100,95,3x25,6943,85.0,0.0
westland-infra,871687800090000015,KONINGSVELD,2671DN,2671DR,NAALDWIJK,23,95.65,100.0,100,61,3x25,15465,91.3,0.0
westland-infra,871687800090000015,LANGE BROEKWEG,2671DS,2671DV,NAALDWIJK,23,100.0,100.0,100,65,3x25,14412,86.96,0.0
westland-infra,871687800090000015,LANGE BROEKWEG,2671DW,2671DW,NAALDWIJK,24,79.17,100.0,100,54,3x25,23360,95.83,0.0
westland-infra,871687800090000015,HOGE NOORDWEG,2671DX,2671DX,NAALDWIJK,20,95.0,100.0,100,85,3x25,9482,90.0,0.0
westland-infra,871687800090000015,HOGE NOORDWEG,2671DZ,2671DZ,NAALDWIJK,18,100.0,100.0,100,72,3x25,13983,94.44,0.0
westland-infra,871687800090000015,GEESTWEG,2671EA,2671EA,NAALDWIJK,19,94.74,100.0,100,79,3x25,11874,84.21,0.0
westland-infra,871687800090000015,GEESTWEG,2671EB,2671EB,NAALDWIJK,18,100.0,100.0,100,61,3x25,7031,77.78,0.0
westland-infra,871687800090000015,GEESTWEG,2671EC,2671EC,NAALDWIJK,11,100.0,100.0,100,91,3x25,4085,72.73,0.0
westland-infra,871687800090000015,GEESTWEG,2671ED,2671ED,NAALDWIJK,18,100.0,100.0,100,72,3x25,10184,88.89,0.0
westland-infra,871687800090000015,GEESTWEG,2671EE,2671EE,NAALDWIJK,17,94.12,100.0,100,100,3x25,3486,70.59,0.0
