net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871691280000000008,Jan Steenstraat,7901EN,7901EN,HOOGEVEEN,19.0,100.0,100.0,95.0,1x25,1196
8716912000008,871691280000000008,Jan Steenstraat,7901EP,7901EP,HOOGEVEEN,12.0,100.0,100.0,50.0,1x25,1889
8716912000008,871691280000000008,Vermeerstraat,7901ER,7901ER,HOOGEVEEN,20.0,100.0,100.0,90.0,1x25,3961
8716912000008,871691280000000008,Vermeerstraat,7901ES,7901ES,HOOGEVEEN,17.0,100.0,100.0,88.0,1x40,1943
8716912000008,871691280000000008,Rubensstraat,7901ET,7901ET,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,1959
8716912000008,871691280000000008,Rubensstraat,7901EV,7901EV,HOOGEVEEN,15.0,100.0,100.0,53.0,1x25,2257
8716912000008,871691280000000008,Reviusplein,7901EW,7901GA,HOOGEVEEN,20.0,100.0,95.0,65.0,3x25,2752
8716912000008,871691280000000008,Ruysdaelstraat,7901GB,7901GB,HOOGEVEEN,15.0,93.33,100.0,47.0,1x25,2828
8716912000008,871691280000000008,Ruysdaelstraat,7901GC,7901GC,HOOGEVEEN,11.0,100.0,100.0,64.0,1x40,3049
8716912000008,871691280000000008,van der Helststraat,7901GE,7901GG,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,3167
8716912000008,871691280000000008,Frans Halsstraat,7901GH,7901GH,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,2025
8716912000008,871691280000000008,Frans Halsstraat,7901GJ,7901GJ,HOOGEVEEN,15.0,100.0,100.0,87.0,1x25,1889
8716912000008,871691280000000008,van Goghlaan,7901GK,7901GL,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,7627
8716912000008,871691280000000008,Da Costastraat,7901HA,7901HB,HOOGEVEEN,22.0,100.0,100.0,55.0,1x25,2304
8716912000008,871691280000000008,Da Costastraat,7901HC,7901HC,HOOGEVEEN,12.0,100.0,100.0,67.0,1x25,1934
8716912000008,871691280000000008,Hennie van Andelhof,7901HD,7901HD,HOOGEVEEN,80.0,100.0,100.0,98.0,3x25,17054
8716912000008,871691280000000008,Da Costastraat,7901HE,7901HE,HOOGEVEEN,13.0,84.62,100.0,46.0,1x25,3003
8716912000008,871691280000000008,Da Costastraat,7901HG,7901HG,HOOGEVEEN,15.0,100.0,100.0,60.0,1x40,2330
8716912000008,871691280000000008,Da Costastraat,7901HH,7901HH,HOOGEVEEN,28.0,82.14,100.0,61.0,1x40,3103
8716912000008,871691280000000008,De Genestetlaan,7901HN,7901HP,HOOGEVEEN,16.0,100.0,100.0,56.0,1x25,3092
8716912000008,871691280000000008,Vondelstraat,7901HR,7901HR,HOOGEVEEN,10.0,90.0,100.0,40.0,1x40,4352
8716912000008,871691280000000008,Huijgensstraat,7901HS,7901HS,HOOGEVEEN,14.0,100.0,100.0,79.0,1x25,2242
8716912000008,871691280000000008,Huijgensstraat,7901HT,7901HT,HOOGEVEEN,12.0,100.0,100.0,83.0,1x25,2394
8716912000008,871691280000000008,Huijgensstraat,7901HV,7901HV,HOOGEVEEN,14.0,100.0,100.0,71.0,1x25,2639
8716912000008,871691280000000008,Huijgensstraat,7901HW,7901HW,HOOGEVEEN,12.0,100.0,100.0,67.0,1x25,1920
8716912000008,871691280000000008,Bilderdijklaan,7901JA,7901JA,HOOGEVEEN,14.0,100.0,100.0,50.0,1x25,1649
8716912000008,871691280000000008,Bilderdijklaan,7901JB,7901JB,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,2023
8716912000008,871691280000000008,Bilderdijklaan,7901JC,7901JC,HOOGEVEEN,19.0,100.0,100.0,84.0,1x25,1697
8716912000008,871691280000000008,Bilderdijklaan,7901JD,7901JD,HOOGEVEEN,14.0,92.86,100.0,50.0,1x25,2296
8716912000008,871691280000000008,Bilderdijklaan,7901JE,7901JE,HOOGEVEEN,49.0,100.0,100.0,84.0,3x25,21383
8716912000008,871691280000000008,Bilderdijklaan,7901JG,7901JG,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,2304
8716912000008,871691280000000008,Bilderdijklaan,7901JH,7901JH,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,2409
8716912000008,871691280000000008,Westerkerkstraat,7901JJ,7901JK,HOOGEVEEN,22.0,95.45,100.0,55.0,1x25,2934
8716912000008,871691280000000008,Jacob Catsstraat,7901JL,7901JL,HOOGEVEEN,46.0,97.83,100.0,70.0,1x40,5008
8716912000008,871691280000000008,Bilderdijkplein,7901JM,7901JM,HOOGEVEEN,16.0,93.75,100.0,63.0,1x40,3625
8716912000008,871691280000000008,Reviusweg,7901JN,7901JR,HOOGEVEEN,23.0,100.0,100.0,48.0,3x25,15750
8716912000008,871691280000000008,Hoofdstraat,7901JS,7901JT,HOOGEVEEN,31.0,100.0,100.0,48.0,3x25,17126
8716912000008,871691280000000008,Hoofdstraat,7901JV,7901JV,HOOGEVEEN,22.0,95.45,100.0,41.0,1x40,13861
8716912000008,871691280000000008,Hoofdstraat,7901JW,7901JW,HOOGEVEEN,24.0,100.0,100.0,38.0,3x25,22933
8716912000008,871691280000000008,Hoofdstraat,7901JX,7901JX,HOOGEVEEN,12.0,91.67,100.0,33.0,3x25,17699
8716912000008,871691280000000008,Hoofdstraat,7901JZ,7901JZ,HOOGEVEEN,56.0,96.43,100.0,38.0,1x40,18267
8716912000008,871691280000000008,Dekkerpassage,7901KA,7901KB,HOOGEVEEN,20.0,100.0,100.0,85.0,3x25,5999
8716912000008,871691280000000008,Dekkerpassage,7901KC,7901KC,HOOGEVEEN,17.0,100.0,100.0,100.0,3x25,2210
8716912000008,871691280000000008,Dekkerpassage,7901KD,7901KD,HOOGEVEEN,17.0,100.0,100.0,100.0,3x25,2465
8716912000008,871691280000000008,Dekkerpassage,7901KE,7901KE,HOOGEVEEN,16.0,100.0,100.0,100.0,3x25,2428
8716912000008,871691280000000008,Nicolaas Beetsstraat,7901KH,7901KJ,HOOGEVEEN,20.0,90.0,100.0,45.0,3x25,4547
8716912000008,871691280000000008,Nicolaas Beetsplein,7901KK,7901KL,HOOGEVEEN,32.0,100.0,100.0,63.0,1x40,4407
8716912000008,871691280000000008,Brinkstraat,7901LA,7901LA,HOOGEVEEN,19.0,100.0,100.0,58.0,3x25,6083
8716912000008,871691280000000008,Pesserstraat,7901LB,7901LB,HOOGEVEEN,18.0,66.67,100.0,50.0,3x25,5416
8716912000008,871691280000000008,Pesserstraat,7901LC,7901LC,HOOGEVEEN,17.0,94.12,100.0,35.0,1x40,5442
8716912000008,871691280000000008,Pesserstraat,7901LE,7901LE,HOOGEVEEN,10.0,100.0,100.0,40.0,1x25,3535
8716912000008,871691280000000008,Marnixstraat,7901LG,7901LG,HOOGEVEEN,15.0,100.0,100.0,80.0,1x25,2070
8716912000008,871691280000000008,Marnixstraat,7901LH,7901LH,HOOGEVEEN,16.0,100.0,100.0,63.0,1x25,1840
8716912000008,871691280000000008,Voltastraat,7901LJ,7902AC,HOOGEVEEN,50.0,98.0,100.0,38.0,1x25,11201
8716912000008,871691280000000008,Amalia van Solmsstraat,7902AD,7902AD,HOOGEVEEN,22.0,100.0,100.0,64.0,1x40,2298
8716912000008,871691280000000008,Prins Mauritsplein,7902AE,7902AE,HOOGEVEEN,33.0,100.0,96.97,70.0,1x40,2198
8716912000008,871691280000000008,Prins Mauritsplein,7902AG,7902AG,HOOGEVEEN,64.0,100.0,98.44,80.0,1x40,2841
8716912000008,871691280000000008,Prinses Marijkestraat,7902AH,7902AH,HOOGEVEEN,15.0,100.0,100.0,67.0,1x40,2286
8716912000008,871691280000000008,Prinses Marijkestraat,7902AJ,7902AJ,HOOGEVEEN,15.0,100.0,100.0,60.0,1x40,2742
8716912000008,871691280000000008,Prinses Irenestraat,7902AK,7902AK,HOOGEVEEN,11.0,100.0,100.0,55.0,1x40,3939
8716912000008,871691280000000008,Prinses Irenestraat,7902AL,7902AL,HOOGEVEEN,23.0,95.65,100.0,52.0,1x40,2819
8716912000008,871691280000000008,Prinses Margrietstraat,7902AM,7902AM,HOOGEVEEN,12.0,91.67,100.0,67.0,1x40,2964
8716912000008,871691280000000008,Noorderweg,7902AN,7902AN,HOOGEVEEN,18.0,100.0,100.0,61.0,1x40,2990
8716912000008,871691280000000008,Noorderweg,7902AP,7902AR,HOOGEVEEN,20.0,85.0,100.0,50.0,1x40,2787
8716912000008,871691280000000008,Noorderweg,7902AS,7902AT,HOOGEVEEN,29.0,100.0,100.0,52.0,1x40,5578
8716912000008,871691280000000008,Willemskade,7902AV,7902AV,HOOGEVEEN,70.0,100.0,100.0,91.0,1x40,3310
8716912000008,871691280000000008,Koning Willem-Alexanderhof,7902AW,7902BE,HOOGEVEEN,46.0,100.0,93.48,80.0,1x40,2717
8716912000008,871691280000000008,Wilhelminastraat,7902BG,7902BG,HOOGEVEEN,24.0,95.83,100.0,96.0,1x35,2502
8716912000008,871691280000000008,Schoolstraat,7902BH,7902BH,HOOGEVEEN,11.0,100.0,100.0,100.0,1x25,1219
8716912000008,871691280000000008,Schoolstraat,7902BJ,7902BJ,HOOGEVEEN,43.0,100.0,100.0,77.0,1x25,3571
8716912000008,871691280000000008,Markt,7902BK,7902BK,HOOGEVEEN,50.0,100.0,100.0,78.0,1x40,8657
8716912000008,871691280000000008,Wilhelminaplein,7902BL,7902BL,HOOGEVEEN,17.0,100.0,100.0,71.0,1x40,2927
8716912000008,871691280000000008,Wilhelminastraat,7902BM,7902BM,HOOGEVEEN,19.0,100.0,100.0,74.0,1x40,2581
8716912000008,871691280000000008,Wilhelminastraat,7902BN,7902BN,HOOGEVEEN,14.0,100.0,100.0,50.0,1x25,1875
8716912000008,871691280000000008,Wilhelminastraat,7902BP,7902BP,HOOGEVEEN,60.0,96.67,100.0,83.0,1x40,2208
8716912000008,871691280000000008,Nassaustraat,7902BR,7902BS,HOOGEVEEN,15.0,100.0,100.0,80.0,1x25,2756
8716912000008,871691280000000008,Emmastraat,7902BT,7902BT,HOOGEVEEN,13.0,100.0,100.0,62.0,1x25,1853
8716912000008,871691280000000008,Emmastraat,7902BV,7902BX,HOOGEVEEN,35.0,100.0,100.0,57.0,1x25,2824
8716912000008,871691280000000008,Prins Hendrikstraat,7902BZ,7902CA,HOOGEVEEN,30.0,100.0,100.0,50.0,1x40,2941
8716912000008,871691280000000008,Oranjestraat,7902CB,7902CB,HOOGEVEEN,13.0,92.31,100.0,85.0,1x40,2897
8716912000008,871691280000000008,Oranjestraat,7902CC,7902CC,HOOGEVEEN,13.0,100.0,92.31,62.0,1x40,2254
8716912000008,871691280000000008,Grote Kerkstraat,7902CD,7902CD,HOOGEVEEN,10.0,100.0,90.0,40.0,3x35,24480
8716912000008,871691280000000008,Grote Kerkstraat,7902CE,7902CG,HOOGEVEEN,16.0,100.0,93.75,50.0,3x25,12798
8716912000008,871691280000000008,Grote Kerkstraat,7902CH,7902CH,HOOGEVEEN,17.0,94.12,100.0,53.0,1x40,3807
8716912000008,871691280000000008,Grote Kerkstraat,7902CJ,7902CJ,HOOGEVEEN,15.0,100.0,100.0,27.0,3x25,32859
8716912000008,871691280000000008,Grote Kerkstraat,7902CK,7902CK,HOOGEVEEN,20.0,100.0,100.0,60.0,3x25,5292
8716912000008,871691280000000008,Grote Kerkstraat,7902CL,7902CL,HOOGEVEEN,10.0,100.0,100.0,50.0,1x40,2574
8716912000008,871691280000000008,Grote Kerkstraat,7902CM,7902CM,HOOGEVEEN,11.0,100.0,100.0,36.0,1x25,5406
8716912000008,871691280000000008,Kleine Kerkstraat,7902CN,7902CR,HOOGEVEEN,23.0,100.0,95.65,61.0,1x40,3630
8716912000008,871691280000000008,Hoofdstraat,7902EA,7902EA,HOOGEVEEN,15.0,100.0,100.0,47.0,3x25,18342
8716912000008,871691280000000008,Hoofdstraat,7902EB,7902EB,HOOGEVEEN,14.0,100.0,100.0,36.0,3x25,9853
8716912000008,871691280000000008,Hoofdstraat,7902EC,7902ED,HOOGEVEEN,21.0,100.0,100.0,38.0,3x25,28511
8716912000008,871691280000000008,Van Echtenplein,7902EE,7902EE,HOOGEVEEN,23.0,91.3,100.0,96.0,1x40,2063
8716912000008,871691280000000008,Hoofdstraat,7902EG,7902EG,HOOGEVEEN,65.0,100.0,100.0,42.0,1x25,7951
8716912000008,871691280000000008,Hoofdstraat,7902EH,7902EH,HOOGEVEEN,14.0,100.0,92.86,36.0,3x25,28289
8716912000008,871691280000000008,Hoofdstraat,7902EJ,7902EJ,HOOGEVEEN,14.0,100.0,100.0,43.0,3x35,25161
8716912000008,871691280000000008,van Echtenstraat,7902EK,7902EK,HOOGEVEEN,37.0,100.0,97.3,35.0,1x40,4774
8716912000008,871691280000000008,van Echtenstraat,7902EL,7902EL,HOOGEVEEN,21.0,95.24,100.0,38.0,3x25,3182
8716912000008,871691280000000008,van Echtenstraat,7902EM,7902EM,HOOGEVEEN,13.0,92.31,100.0,46.0,1x25,3579
8716912000008,871691280000000008,van Echtenstraat,7902EN,7902EN,HOOGEVEEN,14.0,100.0,100.0,57.0,3x25,4826
8716912000008,871691280000000008,van Echtenstraat,7902EP,7902EP,HOOGEVEEN,24.0,100.0,100.0,42.0,1x25,2763
8716912000008,871691280000000008,van Echtenstraat,7902ER,7902ER,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,3229
8716912000008,871691280000000008,Jakob Elemastraat,7902ET,7902EV,HOOGEVEEN,14.0,100.0,100.0,93.0,1x25,1664
8716912000008,871691280000000008,Van Echtenstraat,7902EW,7902EW,HOOGEVEEN,21.0,100.0,100.0,81.0,1x25,2206
8716912000008,871691280000000008,Bentinckslaan,7902GA,7902GA,HOOGEVEEN,11.0,100.0,100.0,45.0,1x25,3219
8716912000008,871691280000000008,Bentinckslaan,7902GB,7902GB,HOOGEVEEN,20.0,100.0,100.0,50.0,1x25,2485
8716912000008,871691280000000008,Bentinckslaan,7902GC,7902GC,HOOGEVEEN,22.0,100.0,100.0,45.0,1x25,4749
8716912000008,871691280000000008,Bentinckslaan,7902GD,7902GD,HOOGEVEEN,10.0,100.0,100.0,60.0,1x40,2752
8716912000008,871691280000000008,Bentinckslaan,7902GE,7902GG,HOOGEVEEN,31.0,96.77,100.0,42.0,1x40,4272
8716912000008,871691280000000008,Bentinckslaan,7902GH,7902GH,HOOGEVEEN,32.0,96.88,100.0,47.0,1x40,3357
8716912000008,871691280000000008,Bentinckslaan,7902GJ,7902GJ,HOOGEVEEN,12.0,100.0,100.0,75.0,1x40,2938
8716912000008,871691280000000008,Tamboerpassage,7902GK,7902GK,HOOGEVEEN,13.0,100.0,76.92,62.0,3x25,16815
8716912000008,871691280000000008,Tamboerpassage,7902GL,7902GM,HOOGEVEEN,11.0,100.0,100.0,55.0,3x25,25672
8716912000008,871691280000000008,Tamboerpassage,7902GN,7902GP,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,5677
8716912000008,871691280000000008,Tamboerpassage,7902GR,7902GR,HOOGEVEEN,12.0,100.0,100.0,83.0,1x25,2939
8716912000008,871691280000000008,Tamboerpassage,7902GS,7902GS,HOOGEVEEN,14.0,100.0,100.0,57.0,1x25,2272
8716912000008,871691280000000008,Tamboerpassage,7902GT,7902HA,HOOGEVEEN,16.0,100.0,93.75,56.0,3x25,5305
8716912000008,871691280000000008,Jonkheer de Jongestraat,7902HB,7902HD,HOOGEVEEN,21.0,95.24,100.0,33.0,1x35,2592
8716912000008,871691280000000008,Notaris Mulderstraat,7902HE,7902HJ,HOOGEVEEN,25.0,100.0,100.0,36.0,1x35,4953
8716912000008,871691280000000008,Adriaan Baasstraat,7902HK,7902HK,HOOGEVEEN,16.0,100.0,100.0,38.0,1x35,1531
8716912000008,871691280000000008,Adriaan Baasstraat,7902HL,7902HM,HOOGEVEEN,40.0,100.0,100.0,58.0,1x40,4311
8716912000008,871691280000000008,Adriaan Baasstraat,7902HN,7902HN,HOOGEVEEN,22.0,100.0,100.0,55.0,1x40,2487
8716912000008,871691280000000008,I Philipsonstraat,7902HP,7902HP,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,2729
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HR,7902HR,HOOGEVEEN,16.0,100.0,100.0,94.0,1x25,2672
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HS,7902HS,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,2898
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HT,7902HT,HOOGEVEEN,18.0,100.0,100.0,56.0,1x40,2693
8716912000008,871691280000000008,Reinder Eikelboomstraat,7902HV,7902HV,HOOGEVEEN,20.0,100.0,100.0,35.0,1x25,2016
8716912000008,871691280000000008,Gebroeders Poststraat,7902HW,7902HW,HOOGEVEEN,16.0,100.0,100.0,75.0,1x25,2236
8716912000008,871691280000000008,Gebroeders Poststraat,7902HX,7902HX,HOOGEVEEN,16.0,100.0,100.0,75.0,1x25,3183
8716912000008,871691280000000008,Juliana van Stolbergstr,7902HZ,7902HZ,HOOGEVEEN,15.0,100.0,100.0,93.0,1x25,2788
8716912000008,871691280000000008,K de Raadstraat,7902JA,7902JA,HOOGEVEEN,17.0,100.0,100.0,100.0,1x40,2261
8716912000008,871691280000000008,K de Raadstraat,7902JB,7902JB,HOOGEVEEN,15.0,93.33,100.0,73.0,1x40,2505
8716912000008,871691280000000008,K de Raadstraat,7902JC,7902JC,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,1922
8716912000008,871691280000000008,K de Raadstraat,7902JD,7902JD,HOOGEVEEN,11.0,100.0,100.0,55.0,1x40,6994
8716912000008,871691280000000008,K de Raadstraat,7902JE,7902JE,HOOGEVEEN,10.0,90.0,100.0,70.0,1x40,2684
8716912000008,871691280000000008,Jan Dekkerstraat,7902JG,7902JG,HOOGEVEEN,19.0,94.74,100.0,58.0,1x40,3583
8716912000008,871691280000000008,Jan Dekkerstraat,7902JH,7902JH,HOOGEVEEN,12.0,83.33,100.0,58.0,1x40,2825
8716912000008,871691280000000008,Jan Dekkerstraat,7902JJ,7902JJ,HOOGEVEEN,20.0,90.0,100.0,65.0,1x40,2461
8716912000008,871691280000000008,Willem de Zwijgerstraat,7902JK,7902JK,HOOGEVEEN,14.0,100.0,100.0,71.0,1x40,2770
8716912000008,871691280000000008,P Dubbeldamstraat,7902JL,7902JR,HOOGEVEEN,37.0,100.0,100.0,62.0,1x40,2575
8716912000008,871691280000000008,Albert Rozemanstraat,7902JS,7902JS,HOOGEVEEN,16.0,100.0,100.0,63.0,1x40,2449
8716912000008,871691280000000008,Albert Rozemanstraat,7902JT,7902JT,HOOGEVEEN,18.0,100.0,100.0,83.0,1x40,2596
8716912000008,871691280000000008,Albert Rozemanstraat,7902JV,7902JV,HOOGEVEEN,13.0,100.0,100.0,54.0,1x25,2374
8716912000008,871691280000000008,Dr van de Veldestraat,7902KA,7902KA,HOOGEVEEN,12.0,100.0,100.0,92.0,1x35,2336
8716912000008,871691280000000008,Dr van de Veldestraat,7902KB,7902KB,HOOGEVEEN,18.0,94.44,100.0,44.0,1x25,2523
8716912000008,871691280000000008,Dr van de Veldestraat,7902KC,7902KC,HOOGEVEEN,15.0,100.0,100.0,60.0,1x25,2503
8716912000008,871691280000000008,Dr van de Veldestraat,7902KD,7902KD,HOOGEVEEN,19.0,100.0,100.0,47.0,1x25,2759
8716912000008,871691280000000008,Dr van de Veldestraat,7902KE,7902KE,HOOGEVEEN,15.0,100.0,100.0,40.0,1x40,2778
8716912000008,871691280000000008,Het Haagje,7902LA,7902LA,HOOGEVEEN,60.0,100.0,100.0,57.0,1x40,4976
8716912000008,871691280000000008,Het Haagje,7902LB,7902LB,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,1048
8716912000008,871691280000000008,Het Haagje,7902LC,7902LC,HOOGEVEEN,12.0,100.0,100.0,92.0,1x25,1703
8716912000008,871691280000000008,Het Haagje,7902LD,7902LD,HOOGEVEEN,37.0,100.0,100.0,73.0,1x40,3326
8716912000008,871691280000000008,Het Haagje,7902LE,7902LE,HOOGEVEEN,34.0,100.0,100.0,65.0,1x40,9634
8716912000008,871691280000000008,Het Haagje,7902LG,7902LG,HOOGEVEEN,12.0,100.0,100.0,50.0,1x40,7174
8716912000008,871691280000000008,Kanaalweg,7902LH,7902LH,HOOGEVEEN,17.0,94.12,94.12,47.0,1x40,9620
8716912000008,871691280000000008,Kanaalweg,7902LJ,7902LJ,HOOGEVEEN,15.0,86.67,100.0,33.0,1x25,3734
8716912000008,871691280000000008,Kanaalweg,7902LK,7902LK,HOOGEVEEN,22.0,100.0,100.0,59.0,1x40,2730
8716912000008,871691280000000008,Kanaalweg,7902LL,7902LL,HOOGEVEEN,22.0,100.0,100.0,45.0,1x40,3277
8716912000008,871691280000000008,Kanaalweg,7902LM,7902LM,HOOGEVEEN,33.0,100.0,87.88,64.0,3x25,5868
8716912000008,871691280000000008,Kanaalweg,7902LN,7902LN,HOOGEVEEN,17.0,94.12,100.0,41.0,1x40,3342
8716912000008,871691280000000008,Kanaalweg,7902LP,7902LP,HOOGEVEEN,19.0,94.74,100.0,58.0,1x40,2609
8716912000008,871691280000000008,Noord,7902LR,7902NA,HOOGEVEEN,21.0,95.24,95.24,33.0,3x25,2672
8716912000008,871691280000000008,Sportlaan,7902NB,7902NB,HOOGEVEEN,20.0,95.0,100.0,45.0,3x25,3836
8716912000008,871691280000000008,Oosterstraat,7902NC,7902NC,HOOGEVEEN,14.0,100.0,100.0,100.0,1x40,2012
8716912000008,871691280000000008,Kalkovenstraat,7902ND,7902ND,HOOGEVEEN,14.0,100.0,100.0,43.0,1x40,4749
8716912000008,871691280000000008,Linthorst Homanstraat,7902NE,7902NE,HOOGEVEEN,13.0,100.0,100.0,69.0,1x40,6774
8716912000008,871691280000000008,Linthorst Homanstraat,7902NG,7902NG,HOOGEVEEN,13.0,100.0,100.0,31.0,1x40,2784
8716912000008,871691280000000008,Linthorst Homanstraat,7902NH,7902NH,HOOGEVEEN,13.0,84.62,100.0,31.0,1x25,2900
8716912000008,871691280000000008,Julianastraat,7902NJ,7902NK,HOOGEVEEN,29.0,100.0,100.0,45.0,1x25,5882
8716912000008,871691280000000008,Fabrieksweg,7902NL,7902NM,HOOGEVEEN,20.0,100.0,95.0,35.0,1x25,3936
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NN,7902NN,HOOGEVEEN,23.0,95.65,95.65,35.0,1x25,5085
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NP,7902NP,HOOGEVEEN,22.0,95.45,95.45,36.0,3x25,9228
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NR,7902NR,HOOGEVEEN,13.0,76.92,100.0,54.0,3x25,3393
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NS,7902NS,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,6580
