net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871691280000000008,Reviusplein,7901EW,7901GA,HOOGEVEEN,19.0,100.0,100.0,68.0,3x25,2985
8716912000008,871691280000000008,Ruysdaelstraat,7901GB,7901GB,HOOGEVEEN,15.0,100.0,100.0,47.0,1x25,3039
8716912000008,871691280000000008,Ruysdaelstraat,7901GC,7901GC,HOOGEVEEN,11.0,100.0,100.0,73.0,1x40,3478
8716912000008,871691280000000008,van der Helststraat,7901GE,7901GG,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,3251
8716912000008,871691280000000008,Frans Halsstraat,7901GH,7901GH,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,1849
8716912000008,871691280000000008,Frans Halsstraat,7901GJ,7901GJ,HOOGEVEEN,15.0,100.0,100.0,87.0,1x25,2157
8716912000008,871691280000000008,van Goghlaan,7901GK,7901GL,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,9609
8716912000008,871691280000000008,Da Costastraat,7901HA,7901HB,HOOGEVEEN,22.0,100.0,100.0,55.0,1x25,2916
8716912000008,871691280000000008,Da Costastraat,7901HC,7901HC,HOOGEVEEN,12.0,100.0,100.0,75.0,1x25,2605
8716912000008,871691280000000008,Da Costastraat,7901HE,7901HE,HOOGEVEEN,13.0,100.0,100.0,46.0,1x25,2620
8716912000008,871691280000000008,Da Costastraat,7901HG,7901HG,HOOGEVEEN,15.0,100.0,93.33,60.0,1x40,2451
8716912000008,871691280000000008,Da Costastraat,7901HH,7901HH,HOOGEVEEN,28.0,96.43,100.0,64.0,1x40,3346
8716912000008,871691280000000008,De Genestetlaan,7901HN,7901HP,HOOGEVEEN,16.0,100.0,100.0,56.0,1x25,3202
8716912000008,871691280000000008,Vondelstraat,7901HR,7901HR,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,5300
8716912000008,871691280000000008,Huijgensstraat,7901HS,7901HS,HOOGEVEEN,14.0,100.0,100.0,79.0,1x25,1950
8716912000008,871691280000000008,Huijgensstraat,7901HT,7901HT,HOOGEVEEN,12.0,100.0,100.0,83.0,1x25,1893
8716912000008,871691280000000008,Huijgensstraat,7901HV,7901HV,HOOGEVEEN,14.0,100.0,100.0,71.0,1x25,2796
8716912000008,871691280000000008,Huijgensstraat,7901HW,7901HW,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,2224
8716912000008,871691280000000008,Bilderdijklaan,7901JA,7901JA,HOOGEVEEN,14.0,100.0,100.0,57.0,1x25,2321
8716912000008,871691280000000008,Bilderdijklaan,7901JB,7901JB,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,2232
8716912000008,871691280000000008,Bilderdijklaan,7901JC,7901JC,HOOGEVEEN,19.0,100.0,94.74,84.0,1x25,1733
8716912000008,871691280000000008,Bilderdijklaan,7901JD,7901JD,HOOGEVEEN,14.0,100.0,100.0,57.0,1x25,2383
8716912000008,871691280000000008,Bilderdijklaan,7901JG,7901JE,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,2606
8716912000008,871691280000000008,Bilderdijklaan,7901JH,7901JH,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,2620
8716912000008,871691280000000008,Westerkerkstraat,7901JJ,7901JK,HOOGEVEEN,22.0,95.45,100.0,55.0,1x25,2997
8716912000008,871691280000000008,Jacob Catsstraat,7901JL,7901JL,HOOGEVEEN,46.0,97.83,97.83,70.0,1x40,4832
8716912000008,871691280000000008,Bilderdijkplein,7901JM,7901JM,HOOGEVEEN,16.0,93.75,100.0,63.0,1x40,2951
8716912000008,871691280000000008,Reviusweg,7901JN,7901JR,HOOGEVEEN,23.0,100.0,100.0,52.0,3x25,15441
8716912000008,871691280000000008,Hoofdstraat,7901JS,7901JT,HOOGEVEEN,30.0,100.0,96.67,47.0,3x25,19788
8716912000008,871691280000000008,Hoofdstraat,7901JV,7901JV,HOOGEVEEN,21.0,100.0,100.0,43.0,1x40,17041
8716912000008,871691280000000008,Hoofdstraat,7901JW,7901JW,HOOGEVEEN,24.0,100.0,100.0,33.0,3x25,28145
8716912000008,871691280000000008,Hoofdstraat,7901JX,7901JX,HOOGEVEEN,12.0,91.67,100.0,33.0,3x50,22507
8716912000008,871691280000000008,Hoofdstraat,7901JZ,7901JZ,HOOGEVEEN,56.0,98.21,100.0,38.0,1x40,15444
8716912000008,871691280000000008,Dekkerpassage,7901KA,7901KB,HOOGEVEEN,20.0,100.0,100.0,85.0,3x25,5908
8716912000008,871691280000000008,Dekkerpassage,7901KC,7901KC,HOOGEVEEN,18.0,100.0,94.44,100.0,3x25,2487
8716912000008,871691280000000008,Dekkerpassage,7901KD,7901KD,HOOGEVEEN,17.0,100.0,100.0,100.0,3x25,2259
8716912000008,871691280000000008,Dekkerpassage,7901KE,7901KE,HOOGEVEEN,16.0,100.0,100.0,100.0,3x25,2702
8716912000008,871691280000000008,Nicolaas Beetsstraat,7901KH,7901KJ,HOOGEVEEN,22.0,100.0,100.0,45.0,3x25,4933
8716912000008,871691280000000008,Nicolaas Beetsplein,7901KK,7901KL,HOOGEVEEN,32.0,100.0,100.0,63.0,1x40,5012
8716912000008,871691280000000008,Brinkstraat,7901LA,7901LA,HOOGEVEEN,17.0,100.0,88.24,59.0,3x25,9431
8716912000008,871691280000000008,Pesserstraat,7901LB,7901LB,HOOGEVEEN,18.0,100.0,100.0,56.0,3x25,5299
8716912000008,871691280000000008,Pesserstraat,7901LC,7901LC,HOOGEVEEN,17.0,100.0,100.0,47.0,1x40,6034
8716912000008,871691280000000008,Pesserstraat,7901LE,7901LE,HOOGEVEEN,10.0,100.0,100.0,40.0,1x25,3826
8716912000008,871691280000000008,Marnixstraat,7901LG,7901LG,HOOGEVEEN,15.0,100.0,100.0,80.0,1x25,1808
8716912000008,871691280000000008,Marnixstraat,7901LH,7901LH,HOOGEVEEN,16.0,100.0,100.0,63.0,1x25,1974
8716912000008,871691280000000008,Voltastraat,7901LJ,7902AC,HOOGEVEEN,55.0,100.0,100.0,35.0,1x25,13924
8716912000008,871691280000000008,Amalia van Solmsstraat,7902AD,7902AD,HOOGEVEEN,22.0,100.0,100.0,64.0,1x40,2625
8716912000008,871691280000000008,Prins Mauritsplein,7902AE,7902AE,HOOGEVEEN,33.0,100.0,96.97,70.0,1x40,2300
8716912000008,871691280000000008,Prins Mauritsplein,7902AG,7902AG,HOOGEVEEN,64.0,100.0,98.44,80.0,1x40,3174
8716912000008,871691280000000008,Prinses Marijkestraat,7902AH,7902AH,HOOGEVEEN,15.0,100.0,100.0,73.0,1x40,2087
8716912000008,871691280000000008,Prinses Marijkestraat,7902AJ,7902AJ,HOOGEVEEN,15.0,100.0,100.0,67.0,1x40,2602
8716912000008,871691280000000008,Prinses Irenestraat,7902AK,7902AK,HOOGEVEEN,11.0,100.0,100.0,55.0,1x40,3221
8716912000008,871691280000000008,Prinses Irenestraat,7902AL,7902AL,HOOGEVEEN,23.0,100.0,100.0,57.0,1x40,2862
8716912000008,871691280000000008,Prinses Margrietstraat,7902AM,7902AM,HOOGEVEEN,12.0,100.0,100.0,50.0,1x25,3203
8716912000008,871691280000000008,Noorderweg,7902AN,7902AN,HOOGEVEEN,18.0,100.0,100.0,61.0,1x40,3613
8716912000008,871691280000000008,Noorderweg,7902AP,7902AR,HOOGEVEEN,20.0,100.0,100.0,50.0,1x40,3254
8716912000008,871691280000000008,Noorderweg,7902AS,7902AT,HOOGEVEEN,29.0,100.0,100.0,52.0,1x40,6492
8716912000008,871691280000000008,Willemskade,7902AV,7902AV,HOOGEVEEN,70.0,100.0,100.0,91.0,1x40,3407
8716912000008,871691280000000008,Willemskade,7902AX,7902BE,HOOGEVEEN,41.0,100.0,100.0,83.0,1x40,2526
8716912000008,871691280000000008,Wilhelminastraat,7902BG,7902BG,HOOGEVEEN,24.0,100.0,100.0,100.0,1x35,2862
8716912000008,871691280000000008,Schoolstraat,7902BH,7902BH,HOOGEVEEN,11.0,100.0,100.0,100.0,1x25,1450
8716912000008,871691280000000008,Schoolstraat,7902BJ,7902BJ,HOOGEVEEN,40.0,100.0,100.0,83.0,1x25,3716
8716912000008,871691280000000008,Markt,7902BK,7902BK,HOOGEVEEN,51.0,100.0,98.04,78.0,1x40,7459
8716912000008,871691280000000008,Wilhelminaplein,7902BL,7902BL,HOOGEVEEN,17.0,100.0,100.0,71.0,1x25,3820
8716912000008,871691280000000008,Wilhelminastraat,7902BM,7902BM,HOOGEVEEN,19.0,100.0,100.0,63.0,1x25,2832
8716912000008,871691280000000008,Wilhelminastraat,7902BN,7902BN,HOOGEVEEN,14.0,100.0,100.0,57.0,1x40,1940
8716912000008,871691280000000008,Wilhelminastraat,7902BP,7902BP,HOOGEVEEN,60.0,98.33,100.0,85.0,1x40,2385
8716912000008,871691280000000008,Nassaustraat,7902BR,7902BS,HOOGEVEEN,15.0,100.0,100.0,60.0,1x25,2885
8716912000008,871691280000000008,Emmastraat,7902BT,7902BT,HOOGEVEEN,13.0,100.0,100.0,69.0,1x25,1790
8716912000008,871691280000000008,Emmastraat,7902BV,7902BX,HOOGEVEEN,35.0,100.0,100.0,66.0,1x25,2589
8716912000008,871691280000000008,Prins Hendrikstraat,7902BZ,7902CA,HOOGEVEEN,30.0,100.0,100.0,53.0,1x40,2720
8716912000008,871691280000000008,Oranjestraat,7902CB,7902CB,HOOGEVEEN,13.0,100.0,100.0,54.0,1x25,2994
8716912000008,871691280000000008,Oranjestraat,7902CC,7902CC,HOOGEVEEN,13.0,100.0,100.0,77.0,1x25,2965
8716912000008,871691280000000008,Grote Kerkstraat,7902CD,7902CD,HOOGEVEEN,10.0,100.0,100.0,40.0,3x35,29212
8716912000008,871691280000000008,Grote Kerkstraat,7902CE,7902CG,HOOGEVEEN,17.0,100.0,100.0,47.0,3x25,11329
8716912000008,871691280000000008,Grote Kerkstraat,7902CH,7902CH,HOOGEVEEN,17.0,94.12,100.0,41.0,1x25,4286
8716912000008,871691280000000008,Grote Kerkstraat,7902CJ,7902CJ,HOOGEVEEN,15.0,100.0,100.0,27.0,3x25,28587
8716912000008,871691280000000008,Grote Kerkstraat,7902CK,7902CK,HOOGEVEEN,20.0,100.0,95.0,55.0,3x25,5272
8716912000008,871691280000000008,Grote Kerkstraat,7902CL,7902CL,HOOGEVEEN,10.0,100.0,100.0,50.0,1x40,2457
8716912000008,871691280000000008,Grote Kerkstraat,7902CM,7902CM,HOOGEVEEN,11.0,100.0,100.0,36.0,1x25,5118
8716912000008,871691280000000008,Kleine Kerkstraat,7902CN,7902EA,HOOGEVEEN,29.0,100.0,100.0,48.0,1x40,11656
8716912000008,871691280000000008,Hoofdstraat,7902EB,7902EB,HOOGEVEEN,14.0,100.0,100.0,36.0,3x25,12335
8716912000008,871691280000000008,Hoofdstraat,7902EC,7902ED,HOOGEVEEN,21.0,100.0,100.0,38.0,3x25,33109
8716912000008,871691280000000008,Van Echtenplein,7902EE,7902EE,HOOGEVEEN,23.0,100.0,0.0,96.0,1x40,4829
8716912000008,871691280000000008,Hoofdstraat,7902EG,7902EG,HOOGEVEEN,65.0,100.0,100.0,45.0,1x25,8999
8716912000008,871691280000000008,Hoofdstraat,7902EH,7902EH,HOOGEVEEN,13.0,100.0,100.0,46.0,3x25,35781
8716912000008,871691280000000008,Hoofdstraat,7902EJ,7902EJ,HOOGEVEEN,13.0,100.0,100.0,46.0,3x35,27683
8716912000008,871691280000000008,van Echtenstraat,7902EK,7902EK,HOOGEVEEN,36.0,100.0,97.22,36.0,1x40,5646
8716912000008,871691280000000008,van Echtenstraat,7902EL,7902EL,HOOGEVEEN,21.0,95.24,100.0,38.0,1x25,3628
8716912000008,871691280000000008,van Echtenstraat,7902EM,7902EM,HOOGEVEEN,13.0,100.0,100.0,38.0,1x25,3790
8716912000008,871691280000000008,van Echtenstraat,7902EN,7902EN,HOOGEVEEN,15.0,100.0,100.0,53.0,3x25,7105
8716912000008,871691280000000008,van Echtenstraat,7902EP,7902EP,HOOGEVEEN,24.0,100.0,100.0,46.0,1x25,2997
8716912000008,871691280000000008,van Echtenstraat,7902ER,7902ER,HOOGEVEEN,10.0,100.0,100.0,40.0,1x25,3886
8716912000008,871691280000000008,Jakob Elemastraat,7902ET,7902EV,HOOGEVEEN,14.0,100.0,100.0,93.0,1x25,1514
8716912000008,871691280000000008,Van Echtenstraat,7902EW,7902EW,HOOGEVEEN,21.0,100.0,100.0,81.0,1x25,2165
8716912000008,871691280000000008,Bentinckslaan,7902GA,7902GA,HOOGEVEEN,11.0,100.0,100.0,45.0,1x25,3158
8716912000008,871691280000000008,Bentinckslaan,7902GB,7902GB,HOOGEVEEN,20.0,100.0,100.0,50.0,1x40,2748
8716912000008,871691280000000008,Bentinckslaan,7902GC,7902GC,HOOGEVEEN,22.0,100.0,100.0,45.0,1x25,5042
8716912000008,871691280000000008,Bentinckslaan,7902GD,7902GD,HOOGEVEEN,10.0,100.0,100.0,70.0,1x40,3367
8716912000008,871691280000000008,Bentinckslaan,7902GE,7902GG,HOOGEVEEN,32.0,96.88,100.0,38.0,1x40,4730
8716912000008,871691280000000008,Bentinckslaan,7902GH,7902GH,HOOGEVEEN,32.0,100.0,100.0,47.0,1x40,3399
8716912000008,871691280000000008,Bentinckslaan,7902GJ,7902GJ,HOOGEVEEN,12.0,100.0,100.0,75.0,1x40,3777
8716912000008,871691280000000008,Tamboerpassage,7902GK,7902GK,HOOGEVEEN,13.0,100.0,76.92,62.0,3x25,17267
8716912000008,871691280000000008,Tamboerpassage,7902GL,7902GM,HOOGEVEEN,11.0,100.0,100.0,55.0,3x25,31477
8716912000008,871691280000000008,Tamboerpassage,7902GN,7902GP,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,7958
8716912000008,871691280000000008,Tamboerpassage,7902GR,7902GR,HOOGEVEEN,12.0,100.0,100.0,83.0,1x25,2652
8716912000008,871691280000000008,Tamboerpassage,7902GS,7902GS,HOOGEVEEN,14.0,100.0,100.0,57.0,1x25,2425
8716912000008,871691280000000008,Tamboerpassage,7902GT,7902HA,HOOGEVEEN,16.0,100.0,93.75,56.0,3x25,8886
8716912000008,871691280000000008,Jonkheer de Jongestraat,7902HB,7902HB,HOOGEVEEN,18.0,100.0,100.0,83.0,1x25,1295
8716912000008,871691280000000008,Jonkheer de Jongestraat,7902HC,7902HC,HOOGEVEEN,20.0,100.0,100.0,100.0,1x25,1052
8716912000008,871691280000000008,Notaris Mulderstraat,7902HD,7902HD,HOOGEVEEN,18.0,100.0,100.0,44.0,1x40,3202
8716912000008,871691280000000008,Notaris Mulderstraat,7902HE,7902HJ,HOOGEVEEN,28.0,100.0,100.0,54.0,1x25,4643
8716912000008,871691280000000008,Adriaan Baasstraat,7902HK,7902HK,HOOGEVEEN,16.0,100.0,100.0,63.0,1x25,1684
8716912000008,871691280000000008,Adriaan Baasstraat,7902HL,7902HM,HOOGEVEEN,38.0,100.0,100.0,61.0,1x40,4551
8716912000008,871691280000000008,Adriaan Baasstraat,7902HN,7902HN,HOOGEVEEN,22.0,100.0,100.0,50.0,1x40,2502
8716912000008,871691280000000008,I Philipsonstraat,7902HP,7902HP,HOOGEVEEN,16.0,100.0,100.0,69.0,1x25,2462
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HR,7902HR,HOOGEVEEN,16.0,100.0,100.0,94.0,1x25,2411
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HS,7902HS,HOOGEVEEN,10.0,100.0,100.0,60.0,1x25,3245
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HT,7902HT,HOOGEVEEN,18.0,100.0,100.0,61.0,1x25,2831
8716912000008,871691280000000008,Reinder Eikelboomstraat,7902HV,7902HV,HOOGEVEEN,20.0,100.0,100.0,75.0,1x25,1894
8716912000008,871691280000000008,Gebroeders Poststraat,7902HW,7902HW,HOOGEVEEN,16.0,100.0,100.0,75.0,1x25,2939
8716912000008,871691280000000008,Gebroeders Poststraat,7902HX,7902HX,HOOGEVEEN,16.0,100.0,93.75,75.0,1x25,3240
8716912000008,871691280000000008,Juliana van Stolbergstr,7902HZ,7902HZ,HOOGEVEEN,15.0,100.0,100.0,93.0,1x25,2109
8716912000008,871691280000000008,K de Raadstraat,7902JA,7902JA,HOOGEVEEN,17.0,100.0,100.0,100.0,1x40,2667
8716912000008,871691280000000008,K de Raadstraat,7902JB,7902JB,HOOGEVEEN,16.0,93.75,100.0,63.0,1x40,2919
8716912000008,871691280000000008,K de Raadstraat,7902JC,7902JC,HOOGEVEEN,11.0,100.0,100.0,73.0,1x25,1784
8716912000008,871691280000000008,K de Raadstraat,7902JD,7902JD,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,5076
8716912000008,871691280000000008,K de Raadstraat,7902JE,7902JE,HOOGEVEEN,10.0,100.0,100.0,50.0,1x40,2602
8716912000008,871691280000000008,Jan Dekkerstraat,7902JG,7902JG,HOOGEVEEN,19.0,100.0,100.0,63.0,1x25,3626
8716912000008,871691280000000008,Jan Dekkerstraat,7902JH,7902JH,HOOGEVEEN,12.0,100.0,100.0,58.0,1x40,3533
8716912000008,871691280000000008,Jan Dekkerstraat,7902JJ,7902JJ,HOOGEVEEN,20.0,100.0,100.0,55.0,1x25,2730
8716912000008,871691280000000008,Willem de Zwijgerstraat,7902JK,7902JK,HOOGEVEEN,14.0,100.0,100.0,57.0,1x40,2895
8716912000008,871691280000000008,P Dubbeldamstraat,7902JL,7902JR,HOOGEVEEN,38.0,100.0,100.0,47.0,1x40,2608
8716912000008,871691280000000008,Albert Rozemanstraat,7902JS,7902JS,HOOGEVEEN,16.0,100.0,100.0,50.0,1x25,3123
8716912000008,871691280000000008,Albert Rozemanstraat,7902JT,7902JT,HOOGEVEEN,18.0,100.0,100.0,67.0,1x40,2873
8716912000008,871691280000000008,Albert Rozemanstraat,7902JV,7902JV,HOOGEVEEN,13.0,100.0,100.0,62.0,1x25,2646
8716912000008,871691280000000008,Dr van de Veldestraat,7902KA,7902KA,HOOGEVEEN,12.0,100.0,100.0,42.0,1x25,3289
8716912000008,871691280000000008,Dr van de Veldestraat,7902KB,7902KB,HOOGEVEEN,18.0,100.0,100.0,67.0,1x25,2522
8716912000008,871691280000000008,Dr van de Veldestraat,7902KC,7902KC,HOOGEVEEN,15.0,100.0,100.0,67.0,1x25,2633
8716912000008,871691280000000008,Dr van de Veldestraat,7902KD,7902KD,HOOGEVEEN,19.0,100.0,100.0,68.0,1x25,2538
8716912000008,871691280000000008,Dr van de Veldestraat,7902KE,7902KE,HOOGEVEEN,15.0,100.0,100.0,47.0,1x25,2805
8716912000008,871691280000000008,Het Haagje,7902LA,7902LA,HOOGEVEEN,59.0,100.0,100.0,58.0,1x40,4627
8716912000008,871691280000000008,Het Haagje,7902LB,7902LB,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,1275
8716912000008,871691280000000008,Het Haagje,7902LC,7902LC,HOOGEVEEN,12.0,100.0,100.0,92.0,1x25,1330
8716912000008,871691280000000008,Het Haagje,7902LD,7902LD,HOOGEVEEN,38.0,100.0,100.0,71.0,1x40,3563
8716912000008,871691280000000008,Het Haagje,7902LE,7902LE,HOOGEVEEN,34.0,100.0,100.0,65.0,1x40,10945
8716912000008,871691280000000008,Het Haagje,7902LG,7902LG,HOOGEVEEN,12.0,100.0,100.0,50.0,1x40,7454
8716912000008,871691280000000008,Kanaalweg,7902LH,7902LH,HOOGEVEEN,18.0,100.0,94.44,44.0,1x40,12638
8716912000008,871691280000000008,Kanaalweg,7902LJ,7902LJ,HOOGEVEEN,15.0,100.0,100.0,40.0,1x25,3634
8716912000008,871691280000000008,Kanaalweg,7902LK,7902LK,HOOGEVEEN,22.0,100.0,100.0,55.0,1x40,2956
8716912000008,871691280000000008,Kanaalweg,7902LL,7902LL,HOOGEVEEN,22.0,100.0,100.0,50.0,1x25,3140
8716912000008,871691280000000008,Kanaalweg,7902LM,7902LM,HOOGEVEEN,32.0,100.0,84.38,63.0,3x25,7017
8716912000008,871691280000000008,Kanaalweg,7902LN,7902LN,HOOGEVEEN,17.0,94.12,100.0,53.0,1x40,4181
8716912000008,871691280000000008,Kanaalweg,7902LP,7902LP,HOOGEVEEN,19.0,100.0,100.0,53.0,1x40,3098
8716912000008,871691280000000008,Noord,7902LR,7902NA,HOOGEVEEN,21.0,95.24,90.48,48.0,1x40,3092
8716912000008,871691280000000008,Sportlaan,7902NB,7902NB,HOOGEVEEN,23.0,95.65,100.0,48.0,3x25,3792
8716912000008,871691280000000008,Oosterstraat,7902NC,7902NC,HOOGEVEEN,14.0,100.0,100.0,93.0,1x40,2129
8716912000008,871691280000000008,Kalkovenstraat,7902ND,7902ND,HOOGEVEEN,12.0,100.0,100.0,50.0,1x40,2516
8716912000008,871691280000000008,Linthorst Homanstraat,7902NE,7902NE,HOOGEVEEN,13.0,100.0,100.0,69.0,1x40,7452
8716912000008,871691280000000008,Linthorst Homanstraat,7902NG,7902NG,HOOGEVEEN,13.0,100.0,92.31,46.0,1x25,3557
8716912000008,871691280000000008,Linthorst Homanstraat,7902NH,7902NH,HOOGEVEEN,13.0,100.0,100.0,38.0,1x25,3800
8716912000008,871691280000000008,Julianastraat,7902NJ,7902NK,HOOGEVEEN,29.0,100.0,100.0,48.0,1x25,6245
8716912000008,871691280000000008,Fabrieksweg,7902NL,7902NM,HOOGEVEEN,19.0,100.0,100.0,37.0,1x25,5023
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NN,7902NN,HOOGEVEEN,22.0,95.45,100.0,41.0,1x25,5616
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NP,7902NP,HOOGEVEEN,25.0,100.0,96.0,32.0,3x25,15180
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NR,7902NR,HOOGEVEEN,13.0,92.31,100.0,54.0,3x25,3826
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NS,7902NS,HOOGEVEEN,10.0,100.0,100.0,30.0,1x40,9275
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NT,7902NT,HOOGEVEEN,32.0,100.0,100.0,38.0,3x25,4432
