net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,OOSTEINDE,2291AA,2291AE,WATERINGEN,29,96.55,100.0,100,83,3x25,9908,89.66,17.24
westland-infra,871687800090000015,WATERPARK,2291AK,2291AK,WATERINGEN,39,92.31,100.0,100,64,1x35,5210,100.0,7.69
westland-infra,871687800090000015,AZALEAPARK,2291AL,2291AL,WATERINGEN,29,100.0,100.0,100,86,1x35,3354,100.0,0.0
westland-infra,871687800090000015,DRUIVENLAAN,2291AN,2291AT,WATERINGEN,24,100.0,100.0,100,92,3x25,6031,100.0,4.17
westland-infra,871687800090000015,KWAKLAAN,2291AV,2291AV,WATERINGEN,16,100.0,100.0,100,88,3x25,2832,100.0,6.25
westland-infra,871687800090000015,VLOTLAAN,2291AW,2291AX,WATERINGEN,27,100.0,100.0,100,81,3x25,2375,77.78,7.41
westland-infra,871687800090000015,VLIETLAAN,2291AZ,2291AZ,WATERINGEN,23,95.65,100.0,100,87,1x35,2685,100.0,4.35
westland-infra,871687800090000015,HERENSTRAAT,2291BB,2291BB,WATERINGEN,28,100.0,100.0,100,71,3x25,13932,96.43,0.0
westland-infra,871687800090000015,HERENSTRAAT,2291BC,2291BC,WATERINGEN,12,100.0,100.0,100,75,3x25,8585,100.0,25.0
westland-infra,871687800090000015,HERENSTRAAT,2291BE,2291BG,WATERINGEN,14,100.0,100.0,100,50,3x25,18064,92.86,14.29
westland-infra,871687800090000015,HERENSTRAAT,2291BH,2291BH,WATERINGEN,18,100.0,100.0,100,67,3x25,14764,83.33,5.56
westland-infra,871687800090000015,HERENSTRAAT,2291BJ,2291BK,WATERINGEN,26,96.15,100.0,100,77,3x25,10759,96.15,15.38
westland-infra,871687800090000015,HERENSTRAAT,2291BL,2291BR,WATERINGEN,43,97.67,100.0,100,93,3x25,4026,90.7,11.63
westland-infra,871687800090000015,ARKPAVILJOEN,2291BS,2291BS,WATERINGEN,19,100.0,100.0,100,84,3x25,1435,100.0,0.0
westland-infra,871687800090000015,ARKPAVILJOEN,2291BT,2291BT,WATERINGEN,18,100.0,100.0,100,94,3x25,1358,100.0,0.0
westland-infra,871687800090000015,ARKPAVILJOEN,2291BV,2291BV,WATERINGEN,20,100.0,100.0,100,100,3x25,1281,95.0,0.0
westland-infra,871687800090000015,HEULWEG,2291BW,2291BW,WATERINGEN,13,92.31,100.0,100,77,3x25,7297,92.31,0.0
westland-infra,871687800090000015,HEULWEG,2291BX,2291BZ,WATERINGEN,21,90.48,100.0,100,71,3x25,6073,95.24,9.52
westland-infra,871687800090000015,PLEIN,2291CA,2291CA,WATERINGEN,22,100.0,100.0,100,41,3x25,19258,86.36,4.55
westland-infra,871687800090000015,PLEIN,2291CB,2291CB,WATERINGEN,10,100.0,100.0,100,100,3x25,2329,100.0,10.0
westland-infra,871687800090000015,PLEIN,2291CC,2291CC,WATERINGEN,46,97.83,100.0,100,78,3x25,10906,93.48,4.35
westland-infra,871687800090000015,KERKLAAN,2291CD,2291CD,WATERINGEN,24,91.67,100.0,100,88,3x25,6003,95.83,20.83
westland-infra,871687800090000015,KERKLAAN,2291CE,2291CE,WATERINGEN,23,100.0,100.0,100,96,3x25,6387,100.0,17.39
westland-infra,871687800090000015,KERKLAAN,2291CG,2291CG,WATERINGEN,15,93.33,100.0,100,100,3x25,5139,93.33,13.33
westland-infra,871687800090000015,KERKLAAN,2291CH,2291CH,WATERINGEN,61,100.0,100.0,100,61,1x35,4042,93.44,1.64
westland-infra,871687800090000015,KERKLAAN,2291CJ,2291CL,WATERINGEN,35,100.0,100.0,100,89,3x25,6614,100.0,0.0
westland-infra,871687800090000015,HOFZICHT,2291CM,2291CM,WATERINGEN,16,100.0,100.0,100,81,3x25,2834,100.0,0.0
westland-infra,871687800090000015,HOFZICHT,2291CN,2291CN,WATERINGEN,15,100.0,100.0,100,100,3x25,3449,100.0,6.67
westland-infra,871687800090000015,HOFZICHT,2291CP,2291CP,WATERINGEN,17,100.0,100.0,100,100,3x25,3238,88.24,11.76
westland-infra,871687800090000015,HOFWIJK,2291CR,2291CR,WATERINGEN,13,92.31,100.0,100,92,3x25,2895,100.0,0.0
westland-infra,871687800090000015,HOFWIJK,2291CS,2291CS,WATERINGEN,14,100.0,100.0,100,100,3x25,2488,100.0,7.14
westland-infra,871687800090000015,HOFPARK,2291CT,2291CV,WATERINGEN,18,100.0,100.0,100,94,3x25,2566,100.0,0.0
westland-infra,871687800090000015,GANTELPLEIN,2291CW,2291CZ,WATERINGEN,29,100.0,100.0,100,62,1x35,3006,100.0,3.45
westland-infra,871687800090000015,VLEERSTEEG,2291DA,2291DB,WATERINGEN,32,100.0,100.0,100,84,3x25,5099,37.5,0.0
westland-infra,871687800090000015,BAKKERSHOF,2291DC,2291DC,WATERINGEN,13,100.0,100.0,100,100,1x35,1402,100.0,0.0
westland-infra,871687800090000015,BAKKERSHOF,2291DD,2291DD,WATERINGEN,35,100.0,100.0,100,94,3x25,2039,97.14,2.86
westland-infra,871687800090000015,BAKKERSHOF,2291DE,2291DE,WATERINGEN,39,100.0,100.0,100,92,3x25,3463,97.44,2.56
westland-infra,871687800090000015,WATERSTAATSPAD,2291DG,2291DX,WATERINGEN,52,94.23,100.0,100,50,3x25,3645,100.0,7.69
westland-infra,871687800090000015,AMBACHTSHOF,2291DZ,2291EA,WATERINGEN,19,94.74,100.0,100,89,3x25,4549,100.0,15.79
westland-infra,871687800090000015,NOORDWEG,2291EB,2291EE,WATERINGEN,17,88.24,94.12,100,94,3x25,7567,94.12,11.76
westland-infra,871687800090000015,POORTWEIDE,2291EH,2291EH,WATERINGEN,32,100.0,100.0,100,94,3x25,2494,100.0,0.0
westland-infra,871687800090000015,POORTWEIDE,2291EJ,2291EJ,WATERINGEN,40,100.0,100.0,100,93,3x25,2859,97.5,0.0
westland-infra,871687800090000015,ERASMUSWEG,2291EK,2291EN,WATERINGEN,29,100.0,100.0,100,100,3x25,3782,89.66,6.9
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2291EP,2291EP,WATERINGEN,24,100.0,100.0,100,83,3x25,3873,91.67,8.33
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2291ER,2291ER,WATERINGEN,23,100.0,100.0,100,91,3x25,3041,91.3,8.7
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2291ES,2291ES,WATERINGEN,16,100.0,100.0,100,100,3x25,4093,68.75,0.0
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2291ET,2291ET,WATERINGEN,15,100.0,100.0,100,100,3x25,3726,80.0,6.67
westland-infra,871687800090000015,AMBACHTSWEG,2291EV,2291EV,WATERINGEN,15,100.0,100.0,100,87,3x25,10263,93.33,0.0
westland-infra,871687800090000015,AMBACHTSWEG,2291EW,2291EW,WATERINGEN,10,100.0,100.0,100,100,3x25,4695,100.0,0.0
westland-infra,871687800090000015,AMBACHTSWEG,2291EX,2291EX,WATERINGEN,24,100.0,100.0,100,88,3x25,4318,95.83,0.0
westland-infra,871687800090000015,AMBACHTSWEG,2291EZ,2291EZ,WATERINGEN,28,96.43,100.0,100,86,3x25,5001,89.29,7.14
westland-infra,871687800090000015,POELDIJKSEWEG,2291GA,2291GA,WATERINGEN,19,100.0,100.0,100,79,3x25,12882,89.47,5.26
westland-infra,871687800090000015,POELDIJKSEWEG,2291GB,2291GB,WATERINGEN,12,100.0,100.0,100,100,3x25,4578,83.33,8.33
westland-infra,871687800090000015,POELDIJKSEWEG,2291GC,2291GC,WATERINGEN,12,100.0,100.0,100,58,3x25,21314,91.67,16.67
westland-infra,871687800090000015,KORTE NOORDWEG,2291GE,2291GE,WATERINGEN,17,94.12,100.0,100,82,3x25,4822,100.0,5.88
westland-infra,871687800090000015,MARKUSLAAN,2291GG,2291GG,WATERINGEN,16,100.0,100.0,100,81,3x25,6457,100.0,6.25
westland-infra,871687800090000015,BLAUWE AKELEI,2291GH,2291GH,WATERINGEN,10,100.0,100.0,100,90,3x25,3064,100.0,10.0
westland-infra,871687800090000015,ROZEMARIJN,2291GJ,2291GJ,WATERINGEN,24,100.0,100.0,100,92,3x25,2832,100.0,4.17
westland-infra,871687800090000015,ROZEMARIJN,2291GK,2291GK,WATERINGEN,21,100.0,100.0,100,90,3x25,2352,100.0,4.76
westland-infra,871687800090000015,ROZEMARIJN,2291GL,2291GL,WATERINGEN,15,100.0,100.0,100,87,3x25,2031,100.0,6.67
westland-infra,871687800090000015,ROZEMARIJN,2291GM,2291GM,WATERINGEN,15,100.0,100.0,100,100,3x25,4041,100.0,0.0
westland-infra,871687800090000015,ROZEMARIJN,2291GN,2291GN,WATERINGEN,23,95.65,100.0,100,96,3x25,2997,100.0,8.7
westland-infra,871687800090000015,ROZEMARIJN,2291GP,2291GR,WATERINGEN,28,92.86,100.0,100,93,3x25,3279,92.86,7.14
westland-infra,871687800090000015,DE MEIBLOEM,2291GS,2291GS,WATERINGEN,18,100.0,100.0,100,89,3x25,3128,94.44,5.56
westland-infra,871687800090000015,DE MEIBLOEM,2291GT,2291GT,WATERINGEN,19,94.74,100.0,100,84,3x25,2931,100.0,0.0
westland-infra,871687800090000015,DE HOORNBLOEM,2291GV,2291GV,WATERINGEN,13,100.0,100.0,100,100,3x25,3493,100.0,0.0
westland-infra,871687800090000015,GELE MEERBLOEM,2291GW,2291GW,WATERINGEN,22,100.0,100.0,100,95,3x25,2915,100.0,4.55
westland-infra,871687800090000015,GELE MEERBLOEM,2291GX,2291GX,WATERINGEN,18,100.0,100.0,100,94,3x25,2412,94.44,0.0
westland-infra,871687800090000015,WILLIGE RIJZEN,2291GZ,2291HM,WATERINGEN,72,100.0,97.22,100,72,3x25,10536,94.44,2.78
westland-infra,871687800090000015,DORPSKADE,2291HN,2291HN,WATERINGEN,10,100.0,100.0,100,40,3x25,10987,100.0,20.0
westland-infra,871687800090000015,DORPSKADE,2291HP,2291HS,WATERINGEN,41,100.0,100.0,100,78,3x25,10523,100.0,2.44
westland-infra,871687800090000015,DORPSKADE,2291HT,2291HZ,WATERINGEN,29,93.1,100.0,100,72,3x25,14437,89.66,24.14
westland-infra,871687800090000015,DE FRANKENTHALER,2291JA,2291JA,WATERINGEN,25,100.0,100.0,100,96,3x25,2827,100.0,12.0
westland-infra,871687800090000015,DE FRANKENTHALER,2291JB,2291JB,WATERINGEN,15,100.0,100.0,100,93,3x25,3348,100.0,0.0
westland-infra,871687800090000015,DE FRANKENTHALER,2291JC,2291JC,WATERINGEN,16,100.0,100.0,100,94,3x25,3647,100.0,0.0
westland-infra,871687800090000015,DE FRANKENTHALER,2291JD,2291JD,WATERINGEN,11,90.91,100.0,100,91,3x25,4103,100.0,9.09
westland-infra,871687800090000015,DE FRANKENTHALER,2291JE,2291JE,WATERINGEN,12,100.0,100.0,100,92,3x25,3635,100.0,33.33
westland-infra,871687800090000015,DE MUSCAAT,2291JG,2291JG,WATERINGEN,14,100.0,100.0,100,86,3x25,3211,100.0,0.0
westland-infra,871687800090000015,DE MUSCAAT,2291JH,2291JH,WATERINGEN,17,100.0,100.0,100,100,3x25,3910,100.0,0.0
westland-infra,871687800090000015,DE MUSCAAT,2291JJ,2291JJ,WATERINGEN,12,100.0,100.0,100,100,3x25,3962,100.0,0.0
westland-infra,871687800090000015,DE COLMAN,2291JK,2291JK,WATERINGEN,16,87.5,100.0,100,81,3x25,3887,100.0,12.5
westland-infra,871687800090000015,DE COLMAN,2291JL,2291JL,WATERINGEN,13,92.31,100.0,100,92,3x25,4030,92.31,7.69
westland-infra,871687800090000015,DE COLMAN,2291JM,2291JM,WATERINGEN,16,100.0,100.0,100,100,3x25,4731,100.0,12.5
westland-infra,871687800090000015,DE COLMAN,2291JN,2291JN,WATERINGEN,21,95.24,100.0,100,81,3x25,3461,100.0,4.76
westland-infra,871687800090000015,DE COLMAN,2291JP,2291JP,WATERINGEN,16,100.0,100.0,100,94,3x25,3109,100.0,0.0
westland-infra,871687800090000015,DE BLAUWE ALICANTE,2291JR,2291JR,WATERINGEN,18,100.0,100.0,100,94,3x25,3647,100.0,5.56
westland-infra,871687800090000015,DE BLAUWE ALICANTE,2291JS,2291JS,WATERINGEN,12,100.0,100.0,100,100,3x25,3642,100.0,8.33
westland-infra,871687800090000015,DE WITTE EMILE,2291JT,2291JT,WATERINGEN,18,100.0,100.0,100,100,3x25,4110,100.0,5.56
westland-infra,871687800090000015,DE WITTE EMILE,2291JV,2291JV,WATERINGEN,10,100.0,100.0,100,100,3x25,3986,100.0,10.0
westland-infra,871687800090000015,DE MAROC,2291JW,2291JW,WATERINGEN,14,100.0,100.0,100,86,3x25,4107,85.71,0.0
westland-infra,871687800090000015,DE MAROC,2291JX,2291JX,WATERINGEN,17,100.0,100.0,100,100,3x25,4254,100.0,0.0
westland-infra,871687800090000015,DE MAROC,2291JZ,2291JZ,WATERINGEN,11,100.0,100.0,100,100,3x25,3831,100.0,0.0
westland-infra,871687800090000015,WITTE VAN DER LAAN,2291KA,2291KA,WATERINGEN,27,100.0,100.0,100,93,3x25,2228,100.0,0.0
westland-infra,871687800090000015,BINNENROEDE,2291KB,2291KB,WATERINGEN,14,92.86,100.0,100,93,3x25,3694,100.0,7.14
westland-infra,871687800090000015,BUITENROEDE,2291KC,2291KD,WATERINGEN,17,94.12,100.0,100,82,3x25,3772,100.0,5.88
westland-infra,871687800090000015,WIEK,2291KE,2291KE,WATERINGEN,10,100.0,100.0,100,90,3x25,5857,100.0,0.0
westland-infra,871687800090000015,WIEK,2291KG,2291KJ,WATERINGEN,27,100.0,100.0,100,96,3x25,4479,96.3,0.0
westland-infra,871687800090000015,WINDMOLEN,2291KK,2291KR,WATERINGEN,43,97.67,100.0,100,95,3x25,3233,100.0,0.0
westland-infra,871687800090000015,WINDMOLEN,2291KS,2291KS,WATERINGEN,36,97.22,100.0,100,97,3x25,2620,97.22,44.44
westland-infra,871687800090000015,WINDMOLEN,2291KT,2291KT,WATERINGEN,22,100.0,100.0,100,86,3x25,3196,95.45,0.0
westland-infra,871687800090000015,WINDMOLEN,2291KV,2291KV,WATERINGEN,16,100.0,100.0,100,100,3x25,2950,100.0,0.0
westland-infra,871687800090000015,WINDMOLEN,2291KW,2291KW,WATERINGEN,11,100.0,100.0,100,100,3x25,3909,100.0,9.09
westland-infra,871687800090000015,WINDMOLEN,2291KX,2291KX,WATERINGEN,14,100.0,100.0,100,100,3x25,3348,100.0,0.0
westland-infra,871687800090000015,LANGE SPRUIT,2291KZ,2291KZ,WATERINGEN,24,100.0,100.0,100,83,3x25,2078,100.0,4.17
westland-infra,871687800090000015,LANGE SPRUIT,2291LA,2291LA,WATERINGEN,11,100.0,100.0,100,91,3x25,2403,90.91,0.0
westland-infra,871687800090000015,LANGE SPRUIT,2291LB,2291LB,WATERINGEN,17,82.35,100.0,100,94,3x25,3122,100.0,17.65
westland-infra,871687800090000015,LANGE SPRUIT,2291LC,2291LC,WATERINGEN,17,100.0,100.0,100,82,3x25,5927,94.12,0.0
westland-infra,871687800090000015,KORTE SPRUIT,2291LD,2291LG,WATERINGEN,36,100.0,100.0,100,94,3x25,2917,100.0,0.0
westland-infra,871687800090000015,SPANTRING,2291LH,2291LH,WATERINGEN,15,100.0,100.0,100,93,3x25,3317,100.0,0.0
westland-infra,871687800090000015,SPANTRING,2291LJ,2291LJ,WATERINGEN,20,100.0,100.0,100,95,3x25,2872,100.0,0.0
westland-infra,871687800090000015,KANTSTIJL,2291LK,2291LK,WATERINGEN,44,100.0,100.0,100,100,3x25,2089,97.73,0.0
westland-infra,871687800090000015,LANGE SPRUIT,2291LZ,2291LZ,WATERINGEN,26,100.0,100.0,100,92,3x25,2703,100.0,0.0
westland-infra,871687800090000015,KONINGSSPIL,2291MA,2291MA,WATERINGEN,13,92.31,100.0,100,100,3x25,4502,100.0,7.69
westland-infra,871687800090000015,KONINGSSPIL,2291MB,2291MB,WATERINGEN,25,100.0,100.0,100,88,3x25,4251,100.0,60.0
westland-infra,871687800090000015,KORBEEL,2291MC,2291MC,WATERINGEN,20,100.0,100.0,100,100,3x25,3707,100.0,0.0
westland-infra,871687800090000015,KAAPSTANDER,2291MD,2291MD,WATERINGEN,20,100.0,100.0,100,95,3x25,4192,100.0,5.0
westland-infra,871687800090000015,KRUISBALK,2291ME,2291ME,WATERINGEN,18,100.0,100.0,100,94,3x25,4852,100.0,11.11
westland-infra,871687800090000015,BOOG,2291MG,2291MG,WATERINGEN,14,100.0,100.0,100,100,3x25,3495,100.0,7.14
westland-infra,871687800090000015,SCHEG,2291MH,2291MH,WATERINGEN,14,100.0,100.0,100,93,3x25,3541,100.0,0.0
westland-infra,871687800090000015,KRUILIER,2291MJ,2291MJ,WATERINGEN,16,100.0,100.0,100,100,3x25,3292,100.0,0.0
westland-infra,871687800090000015,KRUILIER,2291MK,2291MK,WATERINGEN,18,94.44,100.0,100,83,3x25,5231,100.0,5.56
westland-infra,871687800090000015,PENBALK,2291ML,2291MN,WATERINGEN,20,95.0,100.0,100,100,3x25,4008,100.0,25.0
westland-infra,871687800090000015,MOERBALK,2291MP,2291MP,WATERINGEN,12,100.0,100.0,100,100,3x25,3991,100.0,0.0
westland-infra,871687800090000015,BONTELRAD,2291MR,2291MS,WATERINGEN,25,96.0,100.0,100,96,3x25,3523,100.0,4.0
westland-infra,871687800090000015,TEMPELBALK,2291MT,2291MV,WATERINGEN,18,88.89,100.0,100,100,3x25,3637,100.0,5.56
westland-infra,871687800090000015,ZWARTVEEN,2291NB,2291ND,WATERINGEN,47,97.87,100.0,100,96,3x25,4200,97.87,6.38
westland-infra,871687800090000015,LAAGVEEN,2291NE,2291NG,WATERINGEN,32,96.88,100.0,100,100,3x25,3857,100.0,3.13
westland-infra,871687800090000015,HOOGVEEN,2291NH,2291NJ,WATERINGEN,35,94.29,100.0,100,86,3x25,3445,97.14,17.14
westland-infra,871687800090000015,MOSVEEN,2291NK,2291NK,WATERINGEN,38,100.0,100.0,100,97,3x25,3097,100.0,5.26
westland-infra,871687800090000015,MOSVEEN,2291NL,2291NL,WATERINGEN,11,90.91,100.0,100,91,3x25,3170,100.0,9.09
westland-infra,871687800090000015,RANDVEEN,2291NM,2291NM,WATERINGEN,28,92.86,100.0,100,93,3x25,3872,100.0,10.71
westland-infra,871687800090000015,WOUDVEEN,2291NN,2291NN,WATERINGEN,10,100.0,100.0,100,100,3x25,3845,100.0,0.0
westland-infra,871687800090000015,MOLENWEER,2291NP,2291NP,WATERINGEN,34,94.12,100.0,100,94,3x25,2058,100.0,2.94
westland-infra,871687800090000015,MOLENWEER,2291NR,2291NR,WATERINGEN,19,94.74,94.74,100,53,3x25,15329,100.0,5.26
westland-infra,871687800090000015,VEENLAND,2291NS,2291NS,WATERINGEN,11,100.0,90.91,100,91,3x25,4125,90.91,36.36
westland-infra,871687800090000015,VEENBES,2291NT,2291NT,WATERINGEN,11,100.0,100.0,100,82,3x25,11079,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2291PA,2291PA,WATERINGEN,62,98.39,100.0,100,77,3x25,8177,95.16,17.74
westland-infra,871687800090000015,MONSTERSEWEG,2291PB,2291PB,WATERINGEN,34,100.0,100.0,100,82,3x25,7245,97.06,2.94
westland-infra,871687800090000015,SCHIPLUIDENSEWEG,2291PC,2291PC,WATERINGEN,11,90.91,100.0,100,55,3x25,17356,90.91,0.0
westland-infra,871687800090000015,DE LIERSEWEG,2291PD,2291PE,WATERINGEN,136,98.53,100.0,100,80,3x25,10099,97.79,8.09
westland-infra,871687800090000015,WESTLANDSEWEG,2291PG,2291PG,WATERINGEN,20,100.0,100.0,100,35,3x35,22364,95.0,5.0
westland-infra,871687800090000015,MAASLANDSEWEG,2291PH,2291PJ,WATERINGEN,17,100.0,100.0,100,65,3x35,13134,94.12,5.88
westland-infra,871687800090000015,VAN NASSAUSTRAAT,2291PW,2291PW,WATERINGEN,24,100.0,100.0,100,96,3x25,3781,100.0,0.0
westland-infra,871687800090000015,VD DOES DE WILLEBOISSTR,2291PX,2291PX,WATERINGEN,28,96.43,100.0,100,100,3x25,4549,100.0,7.14
westland-infra,871687800090000015,MURRAIJSTRAAT,2291PZ,2291PZ,WATERINGEN,62,95.16,100.0,100,97,3x25,3206,100.0,9.68
westland-infra,871687800090000015,COLENSTRAAT,2291RA,2291RA,WATERINGEN,12,83.33,100.0,100,100,3x25,4757,100.0,8.33
westland-infra,871687800090000015,VAN CATSHUYSENSTRAAT,2291RB,2291RB,WATERINGEN,16,100.0,100.0,100,100,3x25,4962,100.0,6.25
westland-infra,871687800090000015,VAN AREMBERGLAAN,2291RC,2291RC,WATERINGEN,38,97.37,100.0,100,95,3x25,2918,100.0,2.63
westland-infra,871687800090000015,VAN DER MEERSTRAAT,2291RD,2291RD,WATERINGEN,10,100.0,100.0,100,100,3x25,5020,100.0,0.0
westland-infra,871687800090000015,VAN DE KERCKHOVESTRAAT,2291RE,2291RE,WATERINGEN,43,100.0,100.0,100,98,3x25,3953,100.0,0.0
westland-infra,871687800090000015,VAN DOORNICKSINGEL,2291RG,2291RG,WATERINGEN,22,100.0,100.0,100,100,3x25,3811,86.36,4.55
westland-infra,871687800090000015,VAN DOORNICKSINGEL,2291RH,2291RH,WATERINGEN,20,100.0,100.0,100,100,3x25,4208,100.0,10.0
westland-infra,871687800090000015,VAN GOCHSTRAAT,2291RJ,2291RJ,WATERINGEN,77,100.0,100.0,100,95,3x25,3595,98.7,0.0
westland-infra,871687800090000015,ROELSPLANTSOEN,2291RK,2291RK,WATERINGEN,43,97.67,100.0,100,95,3x25,2743,100.0,4.65
westland-infra,871687800090000015,MEYNERTZHAGENSTRAAT,2291RL,2291RL,WATERINGEN,22,81.82,100.0,100,86,3x25,2577,100.0,0.0
westland-infra,871687800090000015,MEYNERTZHAGENSTRAAT,2291RM,2291RN,WATERINGEN,49,97.96,100.0,100,98,3x25,3843,100.0,0.0
westland-infra,871687800090000015,DE VROOMSTRAAT,2291RP,2291RP,WATERINGEN,27,92.59,100.0,100,93,3x25,3920,100.0,7.41
westland-infra,871687800090000015,MOMMASTRAAT,2291RR,2291RR,WATERINGEN,40,95.0,100.0,100,98,3x25,2950,100.0,2.5
westland-infra,871687800090000015,VAN EGMONDLAAN,2291RS,2291RS,WATERINGEN,62,100.0,100.0,100,92,3x25,3008,100.0,0.0
westland-infra,871687800090000015,VAN EGMONDLAAN,2291RT,2291RT,WATERINGEN,27,100.0,100.0,100,100,3x25,3796,100.0,0.0
westland-infra,871687800090000015,DUIJVESTEIJNSTRAAT,2291RV,2291RV,WATERINGEN,39,97.44,100.0,100,92,3x25,2817,97.44,5.13
westland-infra,871687800090000015,STRUYCK VAN BERGENSTRAAT,2291RW,2291RW,WATERINGEN,23,91.3,100.0,100,96,3x25,3833,100.0,13.04
westland-infra,871687800090000015,VLIETHOF,2291RX,2291RX,WATERINGEN,25,100.0,100.0,100,80,3x25,6572,92.0,4.0
westland-infra,871687800090000015,VLIETHOF,2291RZ,2291RZ,WATERINGEN,54,100.0,100.0,100,87,3x25,3717,100.0,0.0
westland-infra,871687800090000015,BOVENDIJK,2291SB,2291SB,WATERINGEN,29,65.52,100.0,100,72,3x25,5278,100.0,10.34
westland-infra,871687800090000015,BOVENDIJK,2291SC,2291SE,WATERINGEN,18,100.0,100.0,100,94,3x25,3713,100.0,5.56
westland-infra,871687800090000015,GAELSTRAAT,2291SG,2291SH,WATERINGEN,17,94.12,100.0,100,94,3x25,3152,100.0,5.88
westland-infra,871687800090000015,GAELSTRAAT,2291SJ,2291SJ,WATERINGEN,19,94.74,100.0,100,95,3x25,2997,100.0,10.53
westland-infra,871687800090000015,HARRY HOEKSTRAAT,2291SK,2291SK,WATERINGEN,17,100.0,100.0,100,82,1x35,5698,94.12,0.0
westland-infra,871687800090000015,HARRY HOEKSTRAAT,2291SL,2291SL,WATERINGEN,14,100.0,100.0,100,71,3x25,4436,92.86,0.0
westland-infra,871687800090000015,HARRY HOEKSTRAAT,2291SM,2291SP,WATERINGEN,34,100.0,100.0,100,53,3x25,2796,97.06,0.0
westland-infra,871687800090000015,HARRY HOEKSTRAAT,2291SR,2291SR,WATERINGEN,18,100.0,100.0,100,89,3x25,3728,100.0,5.56
westland-infra,871687800090000015,HARRY HOEKSTRAAT,2291ST,2291ST,WATERINGEN,23,100.0,100.0,100,96,3x25,3407,100.0,8.7
westland-infra,871687800090000015,CISTERCIENSERSTRAAT,2291SV,2291SW,WATERINGEN,26,100.0,100.0,100,92,3x25,3879,100.0,73.08
westland-infra,871687800090000015,DR SCHAEPMANSTRAAT,2291SX,2291SX,WATERINGEN,19,100.0,100.0,100,68,3x25,8024,84.21,5.26
westland-infra,871687800090000015,DR SCHAEPMANSTRAAT,2291SZ,2291SZ,WATERINGEN,14,100.0,100.0,100,50,1x35,7797,100.0,7.14
westland-infra,871687800090000015,DR KUYPERSTRAAT,2291TA,2291TB,WATERINGEN,16,100.0,100.0,100,94,3x25,1905,87.5,0.0
westland-infra,871687800090000015,DR ARIENSSTRAAT,2291TC,2291TC,WATERINGEN,13,100.0,100.0,100,85,3x25,2691,100.0,0.0
westland-infra,871687800090000015,DR POELSSTRAAT,2291TD,2291TD,WATERINGEN,11,100.0,100.0,100,100,3x25,2425,45.45,0.0
westland-infra,871687800090000015,DR POELSSTRAAT,2291TE,2291TE,WATERINGEN,12,100.0,100.0,100,83,3x25,1862,66.67,16.67
westland-infra,871687800090000015,IRENESTRAAT,2291TG,2291TG,WATERINGEN,22,100.0,100.0,100,86,3x25,2300,59.09,9.09
westland-infra,871687800090000015,IRENESTRAAT,2291TH,2291TH,WATERINGEN,18,100.0,100.0,100,83,3x25,2610,55.56,11.11
westland-infra,871687800090000015,MARGRIETSTRAAT,2291TJ,2291TJ,WATERINGEN,14,92.86,100.0,100,93,3x25,3839,78.57,7.14
westland-infra,871687800090000015,MARIJKESTRAAT,2291TK,2291TK,WATERINGEN,14,100.0,100.0,100,93,3x25,3271,100.0,7.14
westland-infra,871687800090000015,WILLEM III STRAAT,2291TL,2291TL,WATERINGEN,16,93.75,100.0,100,69,3x25,6447,93.75,18.75
westland-infra,871687800090000015,WILLEM III STRAAT,2291TM,2291TM,WATERINGEN,13,100.0,100.0,100,85,3x25,4570,100.0,0.0
westland-infra,871687800090000015,WILLEM III STRAAT,2291TN,2291TN,WATERINGEN,26,100.0,100.0,100,96,3x25,2752,76.92,0.0
westland-infra,871687800090000015,JULIANASTRAAT,2291TP,2291TS,WATERINGEN,18,94.44,100.0,100,61,1x35,5001,94.44,61.11
westland-infra,871687800090000015,JULIANASTRAAT,2291TT,2291TT,WATERINGEN,16,100.0,0.0,100,100,1x35,3513,100.0,0.0
westland-infra,871687800090000015,BEATRIXSTRAAT,2291TV,2291TV,WATERINGEN,22,100.0,100.0,100,95,3x25,4599,100.0,100.0
westland-infra,871687800090000015,EMMASTRAAT,2291TW,2291TW,WATERINGEN,13,100.0,100.0,100,46,1x35,4929,100.0,100.0
westland-infra,871687800090000015,WILHELMINASTRAAT,2291TX,2291TX,WATERINGEN,29,100.0,100.0,100,100,3x25,3259,100.0,0.0
westland-infra,871687800090000015,WILHELMINASTRAAT,2291TZ,2291TZ,WATERINGEN,21,100.0,100.0,100,57,3x25,3130,95.24,95.24
westland-infra,871687800090000015,LENTEBLOK,2291VA,2291VA,WATERINGEN,33,100.0,100.0,100,91,3x25,4943,93.94,0.0
westland-infra,871687800090000015,LENTEBLOK,2291VB,2291VB,WATERINGEN,30,100.0,100.0,100,97,3x25,3400,96.67,0.0
