net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871691280000000008,Blankenslaan-Oost,7901BE,7901BG,HOOGEVEEN,26.0,84.62,100.0,38.0,1x25,4626
8716912000008,871691280000000008,Blankenslaan-West,7901BH,7901BH,HOOGEVEEN,13.0,76.92,100.0,46.0,1x25,2699
8716912000008,871691280000000008,Blankenslaan-West,7901BJ,7901BK,HOOGEVEEN,27.0,96.3,100.0,56.0,1x25,4235
8716912000008,871691280000000008,Raadhuisstraat,7901BL,7901BS,HOOGEVEEN,31.0,87.1,100.0,42.0,1x25,7747
8716912000008,871691280000000008,Herman Bavinckstraat,7901BT,7901BT,HOOGEVEEN,17.0,100.0,100.0,76.0,1x25,2585
8716912000008,871691280000000008,Koelmanstraat,7901BV,7901BX,HOOGEVEEN,33.0,93.94,100.0,48.0,3x25,2652
8716912000008,871691280000000008,Dekkerplein,7901BZ,7901CB,HOOGEVEEN,45.0,100.0,93.33,93.0,1x40,2326
8716912000008,871691280000000008,van Hogendorpstraat,7901CC,7901CC,HOOGEVEEN,16.0,100.0,100.0,38.0,1x25,2867
8716912000008,871691280000000008,Ferdinand Bolstraat,7901CE,7901CE,HOOGEVEEN,17.0,100.0,100.0,65.0,3x25,4033
8716912000008,871691280000000008,Mesdagstraat,7901CG,7901CH,HOOGEVEEN,17.0,100.0,100.0,82.0,1x40,4926
8716912000008,871691280000000008,Jozef Israelsstraat,7901CJ,7901CJ,HOOGEVEEN,47.0,100.0,100.0,64.0,1x35,1295
8716912000008,871691280000000008,Jozef Israelsstraat,7901CK,7901CL,HOOGEVEEN,16.0,100.0,100.0,100.0,3x25,3379
8716912000008,871691280000000008,Bosboomstraat,7901CN,7901CR,HOOGEVEEN,24.0,100.0,100.0,38.0,1x40,3217
8716912000008,871691280000000008,Pieter de Hooghstraat,7901CS,7901CS,HOOGEVEEN,13.0,100.0,100.0,38.0,1x40,2847
8716912000008,871691280000000008,Prins Bernhardstraat,7901CT,7901EC,HOOGEVEEN,53.0,100.0,100.0,28.0,3x25,10923
8716912000008,871691280000000008,Groenewegenstraat,7901ED,7901ED,HOOGEVEEN,13.0,100.0,92.31,54.0,3x25,20816
8716912000008,871691280000000008,Schutstraat,7901EE,7901EE,HOOGEVEEN,27.0,100.0,96.3,48.0,3x25,9237
8716912000008,871691280000000008,Schutstraat,7901EG,7901EG,HOOGEVEEN,37.0,97.3,100.0,62.0,1x40,5871
8716912000008,871691280000000008,Schutstraat,7901EH,7901EK,HOOGEVEEN,35.0,100.0,100.0,57.0,1x40,2907
8716912000008,871691280000000008,Jan Steenstraat,7901EL,7901EL,HOOGEVEEN,20.0,100.0,100.0,70.0,1x25,2245
8716912000008,871691280000000008,Jan Steenstraat,7901EN,7901EN,HOOGEVEEN,19.0,100.0,94.74,95.0,1x25,1334
8716912000008,871691280000000008,Jan Steenstraat,7901EP,7901EP,HOOGEVEEN,12.0,100.0,100.0,50.0,1x25,1997
8716912000008,871691280000000008,Vermeerstraat,7901ER,7901ER,HOOGEVEEN,20.0,100.0,100.0,90.0,1x25,4307
8716912000008,871691280000000008,Vermeerstraat,7901ES,7901ES,HOOGEVEEN,17.0,100.0,100.0,88.0,1x40,1917
8716912000008,871691280000000008,Rubensstraat,7901ET,7901ET,HOOGEVEEN,12.0,91.67,100.0,67.0,1x25,1977
8716912000008,871691280000000008,Rubensstraat,7901EV,7901GA,HOOGEVEEN,29.0,100.0,96.55,48.0,3x25,2513
8716912000008,871691280000000008,Ruysdaelstraat,7901GB,7901GB,HOOGEVEEN,15.0,93.33,100.0,47.0,1x25,2924
8716912000008,871691280000000008,Ruysdaelstraat,7901GC,7901GC,HOOGEVEEN,11.0,90.91,100.0,64.0,1x40,2776
8716912000008,871691280000000008,van der Helststraat,7901GE,7901GG,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,3187
8716912000008,871691280000000008,Frans Halsstraat,7901GH,7901GL,HOOGEVEEN,31.0,100.0,100.0,68.0,1x25,5289
8716912000008,871691280000000008,Da Costastraat,7901HA,7901HB,HOOGEVEEN,22.0,95.45,100.0,68.0,1x25,2168
8716912000008,871691280000000008,Da Costastraat,7901HC,7901HC,HOOGEVEEN,12.0,100.0,100.0,67.0,1x25,1998
8716912000008,871691280000000008,Hennie van Andelhof,7901HD,7901HD,HOOGEVEEN,80.0,100.0,100.0,98.0,3x25,3516
8716912000008,871691280000000008,Da Costastraat,7901HE,7901HE,HOOGEVEEN,13.0,84.62,100.0,31.0,1x25,2737
8716912000008,871691280000000008,Da Costastraat,7901HG,7901HG,HOOGEVEEN,15.0,100.0,100.0,60.0,1x40,2281
8716912000008,871691280000000008,Da Costastraat,7901HH,7901HH,HOOGEVEEN,28.0,78.57,100.0,57.0,1x40,3005
8716912000008,871691280000000008,De Genestetlaan,7901HN,7901HP,HOOGEVEEN,16.0,93.75,100.0,63.0,1x25,2871
8716912000008,871691280000000008,Vondelstraat,7901HR,7901HR,HOOGEVEEN,10.0,90.0,100.0,40.0,1x40,4325
8716912000008,871691280000000008,Huijgensstraat,7901HS,7901HS,HOOGEVEEN,14.0,100.0,100.0,79.0,1x25,2174
8716912000008,871691280000000008,Huijgensstraat,7901HT,7901HT,HOOGEVEEN,12.0,100.0,100.0,83.0,1x25,2516
8716912000008,871691280000000008,Huijgensstraat,7901HV,7901HV,HOOGEVEEN,14.0,100.0,100.0,79.0,1x25,2582
8716912000008,871691280000000008,Huijgensstraat,7901HW,7901HW,HOOGEVEEN,12.0,100.0,100.0,67.0,1x25,1975
8716912000008,871691280000000008,Bilderdijklaan,7901JA,7901JA,HOOGEVEEN,14.0,92.86,100.0,50.0,1x25,1715
8716912000008,871691280000000008,Bilderdijklaan,7901JB,7901JB,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,2002
8716912000008,871691280000000008,Bilderdijklaan,7901JC,7901JC,HOOGEVEEN,19.0,100.0,100.0,84.0,1x25,1771
8716912000008,871691280000000008,Bilderdijklaan,7901JD,7901JD,HOOGEVEEN,14.0,85.71,100.0,50.0,1x25,2341
8716912000008,871691280000000008,Bilderdijklaan,7901JE,7901JE,HOOGEVEEN,49.0,100.0,100.0,84.0,3x25,2233
8716912000008,871691280000000008,Bilderdijklaan,7901JG,7901JG,HOOGEVEEN,12.0,100.0,100.0,67.0,1x25,2253
8716912000008,871691280000000008,Bilderdijklaan,7901JH,7901JH,HOOGEVEEN,12.0,100.0,100.0,58.0,1x25,2574
8716912000008,871691280000000008,Westerkerkstraat,7901JJ,7901JK,HOOGEVEEN,22.0,95.45,100.0,55.0,1x25,2877
8716912000008,871691280000000008,Jacob Catsstraat,7901JL,7901JL,HOOGEVEEN,46.0,97.83,100.0,70.0,1x40,5028
8716912000008,871691280000000008,Bilderdijkplein,7901JM,7901JM,HOOGEVEEN,16.0,93.75,100.0,63.0,1x40,3475
8716912000008,871691280000000008,Reviusweg,7901JN,7901JR,HOOGEVEEN,23.0,100.0,100.0,48.0,3x25,15048
8716912000008,871691280000000008,Hoofdstraat,7901JS,7901JT,HOOGEVEEN,30.0,100.0,100.0,47.0,3x25,15276
8716912000008,871691280000000008,Hoofdstraat,7901JV,7901JV,HOOGEVEEN,22.0,90.91,100.0,41.0,1x40,14252
8716912000008,871691280000000008,Hoofdstraat,7901JW,7901JW,HOOGEVEEN,24.0,100.0,100.0,38.0,3x25,22346
8716912000008,871691280000000008,Hoofdstraat,7901JX,7901JX,HOOGEVEEN,12.0,91.67,100.0,33.0,3x25,18232
8716912000008,871691280000000008,Hoofdstraat,7901JZ,7901JZ,HOOGEVEEN,56.0,96.43,100.0,34.0,1x40,13816
8716912000008,871691280000000008,Dekkerpassage,7901KA,7901KB,HOOGEVEEN,20.0,100.0,100.0,85.0,3x25,5860
8716912000008,871691280000000008,Dekkerpassage,7901KC,7901KC,HOOGEVEEN,17.0,100.0,100.0,100.0,3x25,2347
8716912000008,871691280000000008,Dekkerpassage,7901KD,7901KD,HOOGEVEEN,17.0,100.0,100.0,100.0,3x25,2474
8716912000008,871691280000000008,Dekkerpassage,7901KE,7901KE,HOOGEVEEN,16.0,100.0,100.0,100.0,3x25,2475
8716912000008,871691280000000008,Nicolaas Beetsstraat,7901KH,7901KJ,HOOGEVEEN,20.0,90.0,100.0,45.0,3x25,4241
8716912000008,871691280000000008,Nicolaas Beetsplein,7901KK,7901KL,HOOGEVEEN,32.0,100.0,100.0,63.0,1x40,4522
8716912000008,871691280000000008,Brinkstraat,7901LA,7901LA,HOOGEVEEN,19.0,100.0,100.0,58.0,3x25,6135
8716912000008,871691280000000008,Pesserstraat,7901LB,7901LB,HOOGEVEEN,18.0,66.67,100.0,50.0,3x25,5094
8716912000008,871691280000000008,Pesserstraat,7901LC,7901LC,HOOGEVEEN,17.0,94.12,100.0,35.0,1x40,3986
8716912000008,871691280000000008,Pesserstraat,7901LE,7901LE,HOOGEVEEN,10.0,100.0,100.0,50.0,1x25,3539
8716912000008,871691280000000008,Marnixstraat,7901LG,7901LG,HOOGEVEEN,15.0,100.0,100.0,87.0,1x25,2049
8716912000008,871691280000000008,Marnixstraat,7901LH,7901LH,HOOGEVEEN,16.0,100.0,100.0,69.0,1x25,1920
8716912000008,871691280000000008,Voltastraat,7901LJ,7902AC,HOOGEVEEN,49.0,97.96,100.0,39.0,1x25,9435
8716912000008,871691280000000008,Amalia van Solmsstraat,7902AD,7902AD,HOOGEVEEN,22.0,100.0,100.0,64.0,1x40,2312
8716912000008,871691280000000008,Prins Mauritsplein,7902AE,7902AE,HOOGEVEEN,33.0,100.0,96.97,70.0,1x40,2175
8716912000008,871691280000000008,Prins Mauritsplein,7902AG,7902AG,HOOGEVEEN,66.0,100.0,96.97,68.0,1x40,2831
8716912000008,871691280000000008,Prinses Marijkestraat,7902AH,7902AH,HOOGEVEEN,15.0,100.0,100.0,53.0,1x40,2379
8716912000008,871691280000000008,Prinses Marijkestraat,7902AJ,7902AJ,HOOGEVEEN,15.0,100.0,100.0,60.0,1x40,2912
8716912000008,871691280000000008,Prinses Irenestraat,7902AK,7902AK,HOOGEVEEN,11.0,100.0,100.0,55.0,1x40,3914
8716912000008,871691280000000008,Prinses Irenestraat,7902AL,7902AL,HOOGEVEEN,23.0,95.65,100.0,52.0,1x40,2771
8716912000008,871691280000000008,Prinses Margrietstraat,7902AM,7902AM,HOOGEVEEN,12.0,83.33,100.0,67.0,1x40,2749
8716912000008,871691280000000008,Noorderweg,7902AN,7902AN,HOOGEVEEN,18.0,100.0,100.0,56.0,1x40,3032
8716912000008,871691280000000008,Noorderweg,7902AP,7902AR,HOOGEVEEN,20.0,85.0,100.0,50.0,1x40,3154
8716912000008,871691280000000008,Noorderweg,7902AS,7902AT,HOOGEVEEN,29.0,100.0,100.0,48.0,1x40,5606
8716912000008,871691280000000008,Willemskade,7902AV,7902AV,HOOGEVEEN,70.0,100.0,100.0,91.0,1x40,3353
8716912000008,871691280000000008,Kon Willem-Alexanderhof,7902AW,7902BE,HOOGEVEEN,50.0,96.0,100.0,72.0,1x40,2499
8716912000008,871691280000000008,Wilhelminastraat,7902BG,7902BG,HOOGEVEEN,24.0,95.83,100.0,96.0,1x35,2563
8716912000008,871691280000000008,Schoolstraat,7902BH,7902BH,HOOGEVEEN,11.0,100.0,100.0,100.0,1x35,1220
8716912000008,871691280000000008,Schoolstraat,7902BJ,7902BJ,HOOGEVEEN,43.0,97.67,100.0,81.0,1x35,3620
8716912000008,871691280000000008,Markt,7902BK,7902BK,HOOGEVEEN,52.0,100.0,100.0,73.0,1x40,8623
8716912000008,871691280000000008,Wilhelminaplein,7902BL,7902BL,HOOGEVEEN,17.0,100.0,100.0,71.0,1x40,3789
8716912000008,871691280000000008,Wilhelminastraat,7902BM,7902BM,HOOGEVEEN,19.0,100.0,100.0,74.0,1x40,2438
8716912000008,871691280000000008,Wilhelminastraat,7902BN,7902BN,HOOGEVEEN,14.0,100.0,100.0,50.0,1x25,1907
8716912000008,871691280000000008,Wilhelminastraat,7902BP,7902BP,HOOGEVEEN,60.0,95.0,100.0,77.0,1x35,2204
8716912000008,871691280000000008,Nassaustraat,7902BR,7902BS,HOOGEVEEN,15.0,100.0,100.0,80.0,1x25,2759
8716912000008,871691280000000008,Emmastraat,7902BT,7902BT,HOOGEVEEN,13.0,100.0,100.0,62.0,1x25,2089
8716912000008,871691280000000008,Emmastraat,7902BV,7902BX,HOOGEVEEN,35.0,100.0,100.0,54.0,1x25,2890
8716912000008,871691280000000008,Prins Hendrikstraat,7902BZ,7902CA,HOOGEVEEN,30.0,100.0,100.0,50.0,1x40,3240
8716912000008,871691280000000008,Oranjestraat,7902CB,7902CB,HOOGEVEEN,13.0,92.31,100.0,85.0,1x40,2779
8716912000008,871691280000000008,Oranjestraat,7902CC,7902CC,HOOGEVEEN,13.0,100.0,100.0,54.0,1x40,2726
8716912000008,871691280000000008,Grote Kerkstraat,7902CD,7902CD,HOOGEVEEN,10.0,100.0,90.0,50.0,3x35,20946
8716912000008,871691280000000008,Grote Kerkstraat,7902CE,7902CG,HOOGEVEEN,15.0,100.0,100.0,53.0,3x25,11159
8716912000008,871691280000000008,Grote Kerkstraat,7902CH,7902CH,HOOGEVEEN,17.0,88.24,100.0,53.0,1x25,3844
8716912000008,871691280000000008,Grote Kerkstraat,7902CJ,7902CJ,HOOGEVEEN,15.0,100.0,100.0,20.0,3x25,32711
8716912000008,871691280000000008,Grote Kerkstraat,7902CK,7902CK,HOOGEVEEN,20.0,100.0,100.0,60.0,3x25,5246
8716912000008,871691280000000008,Grote Kerkstraat,7902CL,7902CL,HOOGEVEEN,10.0,100.0,100.0,60.0,1x25,2681
8716912000008,871691280000000008,Grote Kerkstraat,7902CM,7902CM,HOOGEVEEN,11.0,100.0,100.0,36.0,3x25,5079
8716912000008,871691280000000008,Kleine Kerkstraat,7902CN,7902CR,HOOGEVEEN,23.0,100.0,100.0,61.0,1x40,3619
8716912000008,871691280000000008,Hoofdstraat,7902EA,7902EA,HOOGEVEEN,15.0,100.0,100.0,47.0,3x25,18189
8716912000008,871691280000000008,Hoofdstraat,7902EB,7902EB,HOOGEVEEN,14.0,100.0,100.0,36.0,3x25,8654
8716912000008,871691280000000008,Hoofdstraat,7902EC,7902ED,HOOGEVEEN,21.0,100.0,100.0,43.0,3x25,27206
8716912000008,871691280000000008,Van Echtenplein,7902EE,7902EE,HOOGEVEEN,23.0,91.3,100.0,96.0,1x40,2157
8716912000008,871691280000000008,Hoofdstraat,7902EG,7902EG,HOOGEVEEN,65.0,100.0,100.0,40.0,1x25,7001
8716912000008,871691280000000008,Hoofdstraat,7902EH,7902EH,HOOGEVEEN,13.0,100.0,100.0,38.0,3x25,30625
8716912000008,871691280000000008,Hoofdstraat,7902EJ,7902EJ,HOOGEVEEN,14.0,100.0,100.0,43.0,3x35,25242
8716912000008,871691280000000008,van Echtenstraat,7902EK,7902EK,HOOGEVEEN,36.0,100.0,100.0,36.0,1x40,4892
8716912000008,871691280000000008,van Echtenstraat,7902EL,7902EL,HOOGEVEEN,21.0,90.48,100.0,43.0,1x25,3090
8716912000008,871691280000000008,van Echtenstraat,7902EM,7902EM,HOOGEVEEN,13.0,92.31,100.0,46.0,1x25,3573
8716912000008,871691280000000008,van Echtenstraat,7902EN,7902EN,HOOGEVEEN,14.0,100.0,100.0,57.0,3x25,4523
8716912000008,871691280000000008,van Echtenstraat,7902EP,7902EP,HOOGEVEEN,24.0,100.0,100.0,42.0,1x25,2805
8716912000008,871691280000000008,van Echtenstraat,7902ER,7902ER,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,3260
8716912000008,871691280000000008,Jakob Elemastraat,7902ET,7902EV,HOOGEVEEN,14.0,100.0,100.0,93.0,1x25,1809
8716912000008,871691280000000008,Van Echtenstraat,7902EW,7902EW,HOOGEVEEN,21.0,100.0,100.0,81.0,1x25,2219
8716912000008,871691280000000008,Bentinckslaan,7902GA,7902GA,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,2936
8716912000008,871691280000000008,Bentinckslaan,7902GB,7902GB,HOOGEVEEN,20.0,100.0,100.0,55.0,1x25,2384
8716912000008,871691280000000008,Bentinckslaan,7902GC,7902GC,HOOGEVEEN,22.0,95.45,100.0,50.0,1x25,4538
8716912000008,871691280000000008,Bentinckslaan,7902GD,7902GD,HOOGEVEEN,10.0,100.0,100.0,50.0,1x25,2544
8716912000008,871691280000000008,Bentinckslaan,7902GE,7902GG,HOOGEVEEN,31.0,96.77,100.0,39.0,1x25,4287
8716912000008,871691280000000008,Bentinckslaan,7902GH,7902GH,HOOGEVEEN,32.0,96.88,100.0,47.0,1x40,3016
8716912000008,871691280000000008,Bentinckslaan,7902GJ,7902GJ,HOOGEVEEN,12.0,100.0,100.0,67.0,1x40,2657
8716912000008,871691280000000008,Tamboerpassage,7902GK,7902GK,HOOGEVEEN,13.0,100.0,76.92,62.0,3x25,15152
8716912000008,871691280000000008,Tamboerpassage,7902GL,7902GM,HOOGEVEEN,11.0,100.0,100.0,55.0,3x25,24843
8716912000008,871691280000000008,Tamboerpassage,7902GN,7902GP,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,5708
8716912000008,871691280000000008,Tamboerpassage,7902GR,7902GR,HOOGEVEEN,12.0,100.0,100.0,83.0,1x25,2965
8716912000008,871691280000000008,Tamboerpassage,7902GS,7902GS,HOOGEVEEN,14.0,100.0,100.0,64.0,1x25,2246
8716912000008,871691280000000008,Tamboerpassage,7902GT,7902HA,HOOGEVEEN,16.0,100.0,93.75,56.0,3x25,4879
8716912000008,871691280000000008,Jonkheer de Jongestraat,7902HB,7902HD,HOOGEVEEN,21.0,90.48,100.0,43.0,1x35,2286
8716912000008,871691280000000008,Notaris Mulderstraat,7902HE,7902HG,HOOGEVEEN,36.0,100.0,13.89,89.0,3x25,5065
8716912000008,871691280000000008,Kaaplaantje,7902HH,7902HH,HOOGEVEEN,45.0,100.0,57.78,91.0,3x25,6984
8716912000008,871691280000000008,Adriaan Baasstraat,7902HJ,7902HJ,HOOGEVEEN,16.0,100.0,100.0,50.0,1x35,2107
8716912000008,871691280000000008,Adriaan Baasstraat,7902HK,7902HK,HOOGEVEEN,16.0,100.0,100.0,44.0,1x35,1848
8716912000008,871691280000000008,Adriaan Baasstraat,7902HL,7902HM,HOOGEVEEN,40.0,100.0,100.0,58.0,1x40,3988
8716912000008,871691280000000008,Adriaan Baasstraat,7902HN,7902HN,HOOGEVEEN,22.0,100.0,100.0,59.0,1x40,2447
8716912000008,871691280000000008,I Philipsonstraat,7902HP,7902HP,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,2588
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HR,7902HR,HOOGEVEEN,16.0,100.0,100.0,94.0,1x25,2662
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HS,7902HS,HOOGEVEEN,10.0,100.0,100.0,40.0,1x35,2990
8716912000008,871691280000000008,Tandarts Schipperstraat,7902HT,7902HT,HOOGEVEEN,18.0,100.0,100.0,50.0,1x40,2912
8716912000008,871691280000000008,Reinder Eikelboomstraat,7902HV,7902HV,HOOGEVEEN,20.0,100.0,100.0,35.0,1x40,1631
8716912000008,871691280000000008,Gebroeders Poststraat,7902HW,7902HW,HOOGEVEEN,16.0,100.0,100.0,75.0,1x25,2918
8716912000008,871691280000000008,Gebroeders Poststraat,7902HX,7902HX,HOOGEVEEN,16.0,100.0,100.0,75.0,1x25,2762
8716912000008,871691280000000008,Juliana van Stolbergstr,7902HZ,7902HZ,HOOGEVEEN,15.0,100.0,100.0,93.0,1x25,2503
8716912000008,871691280000000008,K de Raadstraat,7902JA,7902JA,HOOGEVEEN,17.0,100.0,100.0,100.0,1x40,2173
8716912000008,871691280000000008,K de Raadstraat,7902JB,7902JB,HOOGEVEEN,15.0,93.33,100.0,73.0,1x40,2634
8716912000008,871691280000000008,K de Raadstraat,7902JC,7902JC,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,1995
8716912000008,871691280000000008,K de Raadstraat,7902JD,7902JD,HOOGEVEEN,11.0,100.0,100.0,55.0,1x40,5687
8716912000008,871691280000000008,K de Raadstraat,7902JE,7902JE,HOOGEVEEN,10.0,90.0,100.0,70.0,1x40,2440
8716912000008,871691280000000008,Jan Dekkerstraat,7902JG,7902JG,HOOGEVEEN,19.0,89.47,100.0,63.0,1x40,3542
8716912000008,871691280000000008,Jan Dekkerstraat,7902JH,7902JH,HOOGEVEEN,12.0,83.33,100.0,58.0,1x40,2591
8716912000008,871691280000000008,Jan Dekkerstraat,7902JJ,7902JJ,HOOGEVEEN,20.0,85.0,100.0,65.0,1x40,2359
8716912000008,871691280000000008,Willem de Zwijgerstraat,7902JK,7902JK,HOOGEVEEN,14.0,100.0,100.0,71.0,1x40,2625
8716912000008,871691280000000008,P Dubbeldamstraat,7902JL,7902JR,HOOGEVEEN,37.0,94.59,100.0,68.0,1x40,2438
8716912000008,871691280000000008,Albert Rozemanstraat,7902JS,7902JS,HOOGEVEEN,16.0,100.0,100.0,63.0,1x40,2532
8716912000008,871691280000000008,Albert Rozemanstraat,7902JT,7902JT,HOOGEVEEN,18.0,100.0,100.0,83.0,1x40,2558
8716912000008,871691280000000008,Albert Rozemanstraat,7902JV,7902JV,HOOGEVEEN,13.0,100.0,100.0,54.0,1x25,2563
8716912000008,871691280000000008,Dr van de Veldestraat,7902KA,7902KA,HOOGEVEEN,12.0,100.0,100.0,92.0,1x35,2414
8716912000008,871691280000000008,Dr van de Veldestraat,7902KB,7902KB,HOOGEVEEN,18.0,94.44,100.0,44.0,1x25,2310
8716912000008,871691280000000008,Dr van de Veldestraat,7902KC,7902KC,HOOGEVEEN,15.0,100.0,100.0,53.0,1x25,2662
8716912000008,871691280000000008,Dr van de Veldestraat,7902KD,7902KD,HOOGEVEEN,19.0,94.74,100.0,47.0,1x25,3226
8716912000008,871691280000000008,Dr van de Veldestraat,7902KE,7902KE,HOOGEVEEN,15.0,100.0,100.0,40.0,1x40,2639
8716912000008,871691280000000008,Het Haagje,7902LA,7902LA,HOOGEVEEN,60.0,100.0,100.0,57.0,1x40,4399
8716912000008,871691280000000008,Het Haagje,7902LB,7902LB,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,1152
8716912000008,871691280000000008,Het Haagje,7902LC,7902LC,HOOGEVEEN,12.0,100.0,100.0,92.0,1x25,1454
8716912000008,871691280000000008,Het Haagje,7902LD,7902LD,HOOGEVEEN,57.0,100.0,66.67,47.0,1x40,5637
8716912000008,871691280000000008,Het Haagje,7902LE,7902LE,HOOGEVEEN,34.0,100.0,100.0,65.0,1x40,9281
8716912000008,871691280000000008,Het Haagje,7902LG,7902LG,HOOGEVEEN,12.0,100.0,100.0,50.0,1x40,6718
8716912000008,871691280000000008,Kanaalweg,7902LH,7902LH,HOOGEVEEN,17.0,82.35,100.0,53.0,1x40,9684
8716912000008,871691280000000008,Kanaalweg,7902LJ,7902LJ,HOOGEVEEN,15.0,86.67,100.0,40.0,1x25,3722
8716912000008,871691280000000008,Kanaalweg,7902LK,7902LK,HOOGEVEEN,22.0,100.0,100.0,55.0,1x40,2857
8716912000008,871691280000000008,Kanaalweg,7902LL,7902LL,HOOGEVEEN,22.0,100.0,100.0,41.0,1x25,3404
8716912000008,871691280000000008,Kanaalweg,7902LM,7902LM,HOOGEVEEN,33.0,96.97,87.88,64.0,3x25,5443
8716912000008,871691280000000008,Kanaalweg,7902LN,7902LN,HOOGEVEEN,17.0,94.12,100.0,35.0,1x25,3353
8716912000008,871691280000000008,Kanaalweg,7902LP,7902LP,HOOGEVEEN,19.0,94.74,100.0,58.0,1x40,2585
8716912000008,871691280000000008,Noord,7902LR,7902NA,HOOGEVEEN,21.0,95.24,95.24,33.0,3x25,2570
8716912000008,871691280000000008,Sportlaan,7902NB,7902NB,HOOGEVEEN,20.0,95.0,100.0,45.0,3x25,3797
8716912000008,871691280000000008,Oosterstraat,7902NC,7902NC,HOOGEVEEN,14.0,100.0,100.0,86.0,1x40,1948
8716912000008,871691280000000008,Kalkovenstraat,7902ND,7902ND,HOOGEVEEN,13.0,100.0,100.0,46.0,1x40,2521
8716912000008,871691280000000008,Linthorst Homanstraat,7902NE,7902NE,HOOGEVEEN,13.0,100.0,100.0,69.0,1x40,4462
8716912000008,871691280000000008,Linthorst Homanstraat,7902NG,7902NG,HOOGEVEEN,13.0,100.0,100.0,31.0,1x25,2594
8716912000008,871691280000000008,Linthorst Homanstraat,7902NH,7902NH,HOOGEVEEN,13.0,76.92,100.0,31.0,1x25,2667
8716912000008,871691280000000008,Julianastraat,7902NJ,7902NK,HOOGEVEEN,28.0,96.43,100.0,43.0,1x25,6379
8716912000008,871691280000000008,Fabrieksweg,7902NL,7902NM,HOOGEVEEN,20.0,100.0,95.0,35.0,1x25,3898
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NN,7902NN,HOOGEVEEN,23.0,95.65,100.0,30.0,3x25,4883
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NP,7902NP,HOOGEVEEN,22.0,95.45,95.45,41.0,3x25,8123
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NR,7902NR,HOOGEVEEN,13.0,76.92,100.0,54.0,3x25,3497
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NS,7902NS,HOOGEVEEN,11.0,90.91,81.82,45.0,1x40,3817
8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NT,7902NT,HOOGEVEEN,31.0,90.32,100.0,29.0,3x25,3397
